acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
5.7102,-8.6993,-11.2911,-51.3916,-61.1572,4.2114,111108.0
5.3702,-8.3594,-13.0783,-54.4434,-100.9521,5.9814,121109.0
4.47,-7.5836,-9.9359,-37.9639,-194.9463,6.958,131112.0
2.0195,-2.9413,-6.1758,-9.9487,-229.0649,-0.7935,141113.0
-0.1484,-0.7219,-0.5662,14.4043,-246.9482,-17.6392,151114.0
-2.0865,4.8662,12.5732,25.3906,-260.3149,-39.6118,161117.0
-2.4624,9.0417,24.3143,33.2642,-242.3706,-79.895,171125.0
-2.709,6.9587,27.5968,-0.5493,-92.2241,-207.5806,181153.0
-2.1464,0.565,23.9995,-16.4795,-24.353,-246.46,191156.0
-2.8898,-1.6759,23.6044,-33.3252,23.9258,-271.3623,201182.0
-3.6308,-3.7182,21.6532,-42.5415,69.519,-290.5273,211206.0
-4.2054,-6.0537,16.4182,-44.1895,117.7368,-305.542,221238.0
-4.0761,-9.8509,7.9392,-49.4995,175.5981,-323.5474,231243.0
-1.816,-29.335,-12.9395,-55.2368,160.8276,-306.4575,241265.0
-0.3938,-32.5959,-16.1297,-34.2407,105.7129,-242.2485,251293.0
0.0311,-28.3689,-18.1923,9.2163,47.3633,-153.2593,261301.0
-0.0467,-22.0243,-18.3121,44.6777,-8.2397,-86.2427,271326.0
-0.0539,-17.1018,-15.4618,25.4517,-116.0889,-34.6069,281359.0
-2.2015,-10.7607,-7.6459,-1.6479,-154.9072,-27.8931,291360.0
-2.2577,-12.3098,-4.9273,-23.8037,-179.9927,-32.1655,301392.0
-2.903,-14.3892,-2.4373,-41.4429,-198.6694,-28.2593,311427.0
-3.9672,-15.8101,3.8104,-49.0723,-223.3276,-12.0239,321434.0
-4.1049,-16.1752,11.0684,1.8921,-216.0034,32.0435,331456.0
-3.8774,-12.3792,20.7841,15.564,-184.3262,56.7017,341489.0
-3.2585,-8.9926,23.7756,13.3057,-138.3667,68.1763,351492.0
-2.6971,-8.0218,21.3659,-1.9531,-72.4487,59.6924,361494.0
-2.1572,-7.1946,17.1305,-15.3809,-17.6392,48.9502,371494.0
-1.3898,-6.6726,12.6342,2.1973,38.147,31.6162,381500.0
0.2729,-6.7086,3.3686,14.3433,43.1519,27.4658,391506.0
0.6692,-6.7552,1.3994,20.9961,33.6304,26.6113,401510.0
0.9673,-6.4739,2.0937,24.1699,18.1274,27.3438,411512.0
1.1636,-6.1148,2.5175,20.3857,10.1318,26.7334,421512.0
1.2749,-6.256,1.3707,14.5874,11.5356,14.8315,431514.0
1.3372,-8.2492,-0.0239,3.3569,4.5776,10.3149,442602.0
1.2079,-8.9112,0.1305,3.8452,-2.2583,10.7422,452607.0
0.9565,-8.8717,0.3388,6.5918,-7.9346,13.4277,462611.0
0.6369,-8.7101,0.2957,9.8877,-13.1226,14.7705,472612.0
0.2382,-8.0481,2.405,13.3057,-26.001,10.8643,482614.0
-0.1676,-7.5621,3.073,11.4136,-26.8555,2.6855,492618.0
-0.3543,-8.2803,3.5087,9.4604,-26.6113,-5.4321,502622.0
