acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
2.7928,-7.4041,-12.9383,-52.1851,-16.3574,0.9766,111144.0
2.3284,-6.9635,-15.0128,-27.0386,-73.5474,-22.583,121151.0
0.6285,-4.8722,-13.3956,-15.3809,-109.375,-36.6211,131155.0
-0.2705,-3.6895,-11.1031,-3.1128,-139.7095,-54.3823,141163.0
-1.6831,0.735,-8.2444,10.437,-164.6118,-70.8008,151168.0
-4.2485,8.8334,1.7011,19.2871,-185.9131,-95.7642,161186.0
-4.4029,10.7488,12.0069,1.4648,-153.6865,-215.5762,171189.0
-3.1711,-8.3546,14.4143,-15.0757,-130.3101,-249.3896,181194.0
-1.6412,-20.7781,19.739,-23.9258,-116.5161,-247.4365,191200.0
-0.5183,-22.9855,29.3625,-17.334,-95.1538,-198.2422,201202.0
-0.1018,-18.2941,33.5296,-15.8691,-43.5181,-129.9438,211203.0
0.2682,-15.0057,30.21,-81.2378,90.5762,-83.0688,221208.0
0.3244,-11.4215,19.8431,-121.3989,134.2163,-85.6323,231208.0
0.3771,-10.3944,10.805,-140.625,163.269,-94.4214,241216.0
0.4034,-10.0904,2.8311,-125.0,167.2974,-107.1777,251222.0
-0.0024,-9.2763,-3.3339,-88.2568,152.71,-116.0889,261225.0
-0.243,-8.0517,-10.4327,-55.1147,102.6001,-124.5117,271229.0
-0.2263,-13.3453,-18.494,-15.7471,60.791,-131.4087,282315.0
-0.2741,-15.7526,-19.7498,-0.7935,21.3623,-121.7651,292320.0
0.0634,-17.9793,-20.3399,0.9766,-14.0991,-101.4404,302323.0
0.3472,-18.7729,-19.5654,-5.3101,-50.4761,-75.9888,312327.0
0.0359,-13.0867,-14.2371,4.6997,-122.4365,-18.3716,322335.0
-0.7614,-10.234,-9.1028,16.5405,-153.6865,-5.7983,332337.0
-1.3312,-7.6507,-1.6975,28.0762,-179.5044,-2.1973,342339.0
-1.4904,-6.6595,2.7078,40.7104,-184.5703,-7.019,352342.0
-1.4664,-7.7584,5.6707,48.645,-181.0303,-17.395,362346.0
-1.6221,-9.748,14.704,43.2129,-177.1851,-25.8789,372353.0
-1.9465,-13.04,18.591,31.9824,-160.0342,-20.874,382361.0
-1.7681,-13.5679,20.3543,17.4561,-127.5024,-11.7187,392363.0
-1.5024,-13.9271,20.5087,2.9907,-90.3931,-3.1738,402385.0
-1.4186,-13.708,18.0319,-6.5918,-51.3306,7.3853,412419.0
-1.4437,-11.8381,14.6405,4.7607,2.9297,28.1372,422425.0
-1.8124,-7.5812,7.5537,19.043,17.2729,28.9307,432445.0
-1.6855,-6.3662,4.6902,29.2358,23.5596,23.0713,442475.0
-1.3515,-7.331,2.6109,26.3062,25.4517,10.8643,452475.0
-1.1396,-8.6155,0.8667,16.3574,24.5972,1.8921,462504.0
-0.7997,-9.5996,-0.6117,7.8735,18.9819,2.1973,472528.0
-0.2789,-11.048,-3.0119,9.0332,11.9629,9.7656,482535.0
-0.1401,-11.0109,-2.7294,10.9863,2.5635,19.3481,492559.0
-0.5531,-10.2005,-1.306,13.7329,-6.5308,29.1748,502589.0
