acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
1.6795,-21.7777,-12.1518,66.6504,-81.4819,-24.292,111158.0
1.2474,-14.0312,-2.6983,46.814,-126.5869,26.2451,121160.0
1.1971,-8.7185,4.883,5.127,-143.5547,9.2773,131160.0
1.3204,-8.934,9.9491,-25.9399,-141.3574,-4.2114,141162.0
1.6376,-10.8649,12.5528,-32.3486,-122.6807,-13.6108,151164.0
1.9716,-11.9566,13.6924,-17.395,-102.356,-10.3149,161171.0
2.0542,-12.2763,13.5943,31.4331,-65.1855,23.3765,171174.0
0.9589,-6.5589,13.6841,47.8516,-49.4995,38.7573,181180.0
0.6919,-4.6902,11.631,42.1753,-30.7617,39.856,191191.0
0.5746,-5.1655,8.6323,18.0054,-15.0146,29.541,201224.0
0.51,-6.128,5.861,-5.9814,-8.1787,19.6533,211230.0
0.4824,-6.4943,3.8247,-7.4463,-9.3994,11.1694,221256.0
0.923,-7.3717,1.9333,10.0098,-15.8081,7.3242,231288.0
1.2007,-8.1487,2.4732,29.9072,-23.4375,4.5166,241316.0
1.2605,-8.4288,3.6164,46.5088,-28.8696,5.188,251323.0
1.2474,-7.9954,4.5143,55.2368,-28.9307,6.7139,261345.0
1.2917,-8.2301,4.9907,37.0483,-19.7754,-1.3428,271373.0
1.4605,-10.4387,5.4181,21.4844,-13.6108,-3.7842,281380.0
1.2821,-11.1821,4.8746,12.2681,-5.8594,-2.2583,291404.0
1.2438,-11.7759,4.9476,11.0474,-0.3662,1.1597,301434.0
1.4569,-12.9275,4.7262,18.5547,4.4556,5.127,311439.0
1.5131,-12.7407,4.1515,44.9829,12.0239,26.3062,321462.0
1.5479,-10.2352,3.6547,32.959,14.5874,31.6162,331486.0
1.6305,-9.8055,2.8802,20.0806,17.2119,32.7759,341487.0
1.7095,-9.3111,2.211,6.5308,17.2729,34.1797,351521.0
1.7561,-8.661,1.9441,-0.061,15.2588,35.7666,361553.0
1.834,-8.017,2.0411,-0.3052,9.1553,36.377,371555.0
1.8735,-6.9157,2.3128,8.4839,6.7139,34.4849,382670.0
1.8579,-6.6343,2.9377,13.7939,3.7842,30.6396,392676.0
1.8842,-6.5362,3.6105,15.4419,1.3428,25.0854,402681.0
1.9728,-7.2461,3.5099,10.7422,2.6245,17.0898,412685.0
1.9896,-9.159,4.3251,-1.77,3.7231,6.958,422717.0
1.9118,-9.754,4.4436,-0.4883,6.5308,6.897,432722.0
1.8914,-10.1335,4.44,4.2725,10.1318,8.1787,442750.0
1.9441,-10.1825,4.3718,11.2305,13.3057,11.3525,452750.0
1.8747,-10.3011,4.2413,17.7612,15.9302,13.7939,462782.0
1.7346,-9.511,4.1049,26.5503,20.813,18.5547,472815.0
1.8531,-9.8617,3.9576,23.5596,23.3765,18.0054,482850.0
1.998,-10.161,3.6117,16.5405,26.4282,17.0898,492858.0
2.0842,-10.3202,3.122,12.4512,30.3955,18.3716,502887.0
