acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
1.6975,-10.3705,4.8937,-37.7197,-11.7187,62.2559,110026.0
1.9249,-12.2643,4.118,-46.2646,-0.8545,65.3076,120033.0
1.9896,-12.894,3.9241,-49.1943,4.3335,79.2847,130033.0
1.5371,-12.2164,4.5143,-38.5742,7.7515,119.873,140040.0
0.1652,-6.019,5.3343,-28.8696,8.3008,131.7139,150047.0
-0.1293,-2.1596,5.7114,-23.6816,12.6343,128.418,160053.0
-0.0192,0.6776,6.3458,-27.3438,18.1885,108.8257,170058.0
0.1748,1.5048,7.3813,-35.2783,25.4517,77.2095,180066.0
-0.0156,1.1863,9.3278,-51.9409,53.4668,9.7046,190069.0
-0.0168,0.2622,8.4946,-50.8423,78.5522,-20.6909,200070.0
0.0108,-0.5698,5.0506,-40.6494,100.5249,-51.6968,210092.0
0.3555,-1.5682,1.0355,-24.0479,111.6333,-82.1533,220095.0
0.8248,-1.8495,-3.1532,-6.1646,109.4971,-108.3984,230101.0
0.741,-2.0782,-6.0645,17.9443,67.749,-154.1748,240123.0
-0.1784,-5.8167,-9.6786,19.043,47.0581,-177.2461,250143.0
-0.8811,-11.2863,-11.5903,14.7095,25.2075,-193.1763,260148.0
-1.0894,-17.2418,-12.1637,4.5166,-6.7749,-189.4531,270156.0
-1.2067,-23.8642,-11.0217,-1.1597,-38.7573,-170.5933,280162.0
-1.2665,-26.8127,-7.7428,17.9443,-96.8628,-70.9839,290166.0
-2.1237,-21.7585,-0.419,34.1187,-110.3516,-19.2261,300167.0
-2.9221,-18.172,2.4876,45.5933,-112.3047,16.4795,310192.0
-3.0777,-12.0883,6.4212,50.0488,-107.1167,39.6118,320194.0
-2.6815,-9.9635,9.4978,43.7622,-94.6045,39.4897,330201.0
-2.3715,-8.3318,9.4834,12.146,-46.1426,16.3574,340212.0
-1.1935,-10.2101,8.4958,-2.4414,-34.6069,5.3101,350213.0
-0.8631,-10.8074,8.5473,-4.4556,-26.4893,4.2114,360220.0
-0.5926,-10.4674,8.6275,5.9204,-20.3247,9.7656,370226.0
-0.4334,-9.5553,8.6957,19.7754,-14.6484,17.0898,380226.0
-0.1389,-8.6503,8.4072,27.4048,3.6011,24.1699,390231.0
0.0168,-8.1068,6.3829,14.2822,16.4795,24.9023,400253.0
0.0156,-8.7771,3.7373,5.249,29.48,23.2544,410256.0
0.0299,-9.341,1.7358,1.8311,34.6069,21.6675,420262.0
0.012,-9.1243,0.231,5.7373,33.1421,22.8882,430274.0
0.0036,-8.4886,-1.245,14.4043,22.4609,21.4233,440274.0
-0.1532,-7.8398,-1.986,25.3296,13.3057,16.6016,450287.0
-0.146,-8.3306,-1.7406,24.353,6.5308,9.3384,460308.0
-0.1113,-9.1614,-1.6532,20.0195,2.2583,3.0518,470310.0
-0.1221,-10.0664,-1.3803,15.2588,-1.2207,-1.0376,480318.0
-0.146,-10.7272,-0.8882,12.8784,-5.127,1.0986,490329.0
-0.1472,-11.1426,0.2143,15.9302,-10.9253,4.6997,501439.0
