acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
-0.3795,-8.017,-0.7901,23.2544,11.2915,8.2397,110026.0
-0.4369,-8.4168,-1.4617,12.9395,12.9395,0.9155,120032.0
-0.5279,-9.4068,-2.484,-0.5493,14.2212,-5.9204,130032.0
-0.5495,-10.5165,-3.3076,-8.1177,12.3291,-9.5825,140035.0
-0.4908,-11.5412,-3.7625,2.5024,-1.3428,-5.3101,150035.0
-0.3208,-11.06,-2.8419,13.2446,-10.6812,0.3052,160040.0
-0.1616,-10.3262,-1.4688,21.2402,-18.0664,4.8218,170040.0
-0.0239,-9.7324,0.2646,22.0947,-22.583,7.019,180047.0
0.1077,-9.5756,1.1504,17.1509,-21.6064,6.4087,190054.0
0.164,-10.1562,1.7394,6.8359,-14.2822,3.7842,200058.0
0.2682,-10.2915,2.1955,6.3477,-11.6577,4.5166,210059.0
0.3268,-10.0952,2.0423,8.5449,-7.5073,6.2256,220064.0
0.328,-9.7923,1.9273,11.1694,-4.1504,7.5684,230072.0
0.316,-9.7252,1.6257,11.6577,-1.2817,7.5684,240073.0
0.3184,-9.7205,0.6045,8.4229,3.9062,6.5308,250078.0
0.2789,-9.7001,0.0766,6.5918,4.8828,5.4321,260086.0
0.2789,-9.8426,-0.1413,5.5542,4.0283,4.5166,270093.0
0.261,-9.8114,-0.328,6.958,2.9297,4.3335,280101.0
0.2466,-9.5385,-0.4034,9.2773,1.5869,4.6387,290105.0
0.2382,-9.4248,-0.1903,9.7656,-0.1221,2.8076,300108.0
0.3795,-9.7528,-0.3232,7.6294,1.5869,2.0142,310113.0
0.3436,-9.9156,-0.4429,5.127,2.0752,2.0752,320120.0
0.3268,-10.2029,-0.6704,4.0283,1.8311,2.7466,330122.0
0.31,-10.1766,-0.8667,5.7373,1.5259,4.3335,340126.0
0.2849,-10.0341,-0.8499,11.4136,-2.9907,6.4087,350126.0
0.2251,-9.8773,-0.2789,12.8784,-4.5776,6.4697,360133.0
0.2765,-9.9575,-0.0192,12.9395,-5.127,5.7983,370141.0
0.3256,-10.1047,0.1077,11.4136,-4.4556,5.3711,380146.0
0.3711,-10.2424,0.0694,9.8877,-3.1738,5.188,390153.0
0.4334,-10.313,-0.1448,8.8501,-0.6104,6.897,400158.0
0.5112,-10.1694,-0.3591,9.8877,-1.0376,8.1177,410165.0
0.5171,-10.0281,-0.2897,11.4136,-1.5259,9.1553,420173.0
0.504,-9.8126,-0.4345,12.6953,-1.4648,10.0708,430176.0
0.4992,-9.6869,-0.5387,12.3901,-1.77,10.1318,440182.0
0.4872,-9.7229,-0.3651,8.2397,-3.54,9.7046,450186.0
0.5016,-9.7264,-0.1161,5.9204,-3.0518,8.9111,460192.0
0.5531,-9.7336,-0.3112,5.0659,-1.709,8.5449,470196.0
0.6105,-9.8126,-0.5531,5.6763,-1.4038,8.4229,480202.0
0.6249,-9.73,-0.668,7.6904,-2.0142,8.5449,490203.0
0.662,-9.4439,-0.7219,10.3149,-4.0894,8.4839,500205.0
