acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
-0.3364,-19.6037,-11.5041,32.7759,-62.439,-118.7744,110033.0
-0.4669,-20.3136,-7.4771,13.4888,-85.5103,-81.604,120041.0
-0.4884,-18.1421,-3.972,-3.8452,-99.1821,-41.3208,130043.0
-1.0187,-15.099,-1.1037,-6.4087,-100.9521,-10.437,140050.0
-1.3886,-10.8529,2.6252,15.0757,-90.5151,11.1694,150057.0
-0.4561,-6.948,4.2533,24.7192,-78.6133,-0.3052,160060.0
-0.1592,-6.8678,5.7389,22.8271,-75.5005,-12.6953,170060.0
-0.0275,-8.1403,7.0126,17.7002,-70.6787,-25.7568,180060.0
0.2849,-9.4619,8.7053,11.4136,-64.0259,-33.9355,190067.0
0.4788,-10.756,9.3218,5.5542,-38.8794,-31.8604,200072.0
0.7422,-13.0053,9.1806,0.061,-26.001,-25.6958,210075.0
0.8284,-13.708,8.2181,-3.418,-10.7422,-17.6392,220083.0
0.6105,-14.5603,6.9121,-7.3853,3.1128,-5.249,230090.0
0.1856,-14.1629,5.0254,-7.9956,15.9302,7.9346,240096.0
-0.2897,-12.7671,3.1747,-4.3945,30.5786,28.8086,250103.0
-0.6847,-9.6055,-0.9361,2.3804,32.7148,28.2593,260107.0
-0.7925,-8.5928,-2.7892,3.8452,28.9307,22.1558,270107.0
-0.595,-8.3055,-3.7924,7.4463,20.874,12.3291,280111.0
-0.4513,-9.1459,-2.9377,8.2397,8.0566,2.6855,290117.0
-0.31,-9.8857,-2.1189,9.0942,-0.5493,-0.1221,300123.0
-0.0096,-10.3992,-1.0427,7.6294,-6.7749,2.8687,311210.0
0.1101,-10.5441,-0.6105,6.2256,-8.3008,6.958,321212.0
0.1628,-10.252,-0.1688,6.0425,-8.9111,12.5122,331212.0
0.1604,-9.7264,0.6835,6.8359,-10.1929,17.4561,341215.0
0.1676,-8.1151,1.3072,9.8267,-7.9956,19.4702,351223.0
0.1257,-7.9619,1.6053,11.9629,-7.0801,15.8691,361223.0
0.2095,-8.3929,1.9968,12.3901,-6.6528,9.9487,371223.0
0.1652,-8.7101,2.0494,10.376,-4.7607,5.6152,381229.0
0.2286,-9.1111,1.6819,7.0801,-2.1973,2.1973,391233.0
0.2478,-9.8354,1.3192,3.2349,-2.1362,-1.2817,401241.0
0.3424,-10.4746,1.5467,4.5776,-2.4414,0.1831,411248.0
0.3555,-10.4435,1.3719,6.2256,-1.709,2.3804,421253.0
0.3124,-10.3465,1.4748,6.7749,-1.5869,4.3945,431258.0
0.2705,-10.0245,1.7478,6.897,-1.0376,6.1646,441261.0
0.3292,-9.906,1.4162,2.1973,4.8218,6.1646,451267.0
0.2227,-10.1442,0.6548,-0.2441,5.8594,6.4087,461274.0
0.1616,-10.1406,0.3567,-0.1831,6.3477,7.2021,471282.0
0.1149,-9.9838,0.0263,2.1362,6.5918,8.2397,481284.0
0.0946,-9.4774,-0.1712,5.127,5.4321,9.1553,491285.0
0.1221,-9.2919,-0.2191,8.8501,1.0986,6.3477,501287.0
