acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
0.1209,-22.3283,21.798,-122.8638,-45.8374,-286.499,111104.0
0.6859,-34.2718,21.7932,-142.2729,-8.9722,-241.272,121105.0
0.5339,-34.8668,15.8556,-94.6655,39.4897,-132.8125,131105.0
-0.1149,-31.9446,9.8282,-43.5181,73.2422,-30.8838,141123.0
-1.4892,-26.7528,7.6363,-37.0483,76.416,75.9888,151129.0
-0.6812,-22.4612,-4.7274,-64.5142,76.416,77.7588,161144.0
0.4693,-25.0948,-5.5545,-80.2612,48.1567,78.125,171166.0
1.6316,-24.4855,-3.5422,-52.5513,16.0522,99.5483,181169.0
2.2841,-19.247,-2.9748,-3.1738,2.0752,135.6812,191188.0
2.1009,-11.133,-1.968,31.9824,-15.3198,184.082,201210.0
1.482,7.343,6.6367,20.813,-15.625,169.8608,211214.0
1.573,13.9115,6.6116,7.9346,9.5825,129.3335,221233.0
2.0758,18.2414,4.9787,10.498,39.3677,70.2515,231264.0
1.8387,21.8758,8.0194,17.334,42.4805,7.1411,241268.0
1.2043,23.9528,10.252,25.2686,67.2607,-141.0522,251284.0
-1.0666,13.4518,4.9775,19.4092,62.9883,-219.6655,261311.0
-1.0582,-5.2984,3.1651,0.8545,47.4243,-287.1704,271314.0
-0.2514,-24.0521,3.5985,-4.7607,26.9165,-302.5513,281342.0
-0.3555,-33.605,7.6339,19.3481,1.5259,-241.272,291342.0
-1.6795,-29.5792,11.0995,79.1016,23.9258,-66.1011,301345.0
-3.4441,-21.4556,6.2704,43.8843,48.8281,-42.8467,311352.0
-2.7174,-22.308,0.923,3.1738,63.8428,-37.5977,321352.0
-1.3719,-22.7174,-5.0386,-2.5024,65.7959,-25.6348,331357.0
-0.17,-19.7629,-5.9101,20.2026,41.1987,-2.0752,341361.0
0.8751,-15.8125,-3.7397,61.9507,-4.3335,31.0059,351380.0
2.0602,-10.9642,-0.4884,61.4014,-10.1318,38.6963,361399.0
2.6647,-8.9926,0.3711,52.124,-10.8643,44.0674,371420.0
2.9329,-8.0158,0.5854,31.25,-6.958,43.8843,381437.0
3.3004,-6.8941,0.3807,13.2446,-3.9062,44.8608,391459.0
3.6248,-6.7133,-0.2191,4.3945,-5.9204,46.1426,401476.0
3.7421,-5.8419,-0.1951,10.8643,-13.1226,48.8281,412606.0
3.3184,-4.8902,1.069,14.8926,-23.4375,49.4385,422608.0
2.8695,-4.5095,2.0877,17.9443,-29.9072,44.7998,432621.0
2.6624,-5.436,3.1424,19.104,-31.189,33.6914,442653.0
2.6791,-8.9471,4.3467,4.6997,-27.4048,13.855,452660.0
2.7306,-10.5369,3.954,-2.5635,-22.0337,11.4746,462674.0
2.6947,-11.2671,3.8858,-2.8687,-19.8364,15.9912,472709.0
2.6743,-11.7316,3.4285,2.3804,-16.9678,22.9492,482737.0
2.6037,-11.9914,2.6743,8.9722,-13.3667,31.1279,492743.0
2.5486,-10.8134,2.7869,19.8975,-13.7939,49.5605,502751.0
