acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
-6.596,-2.4588,-16.854,-107.605,84.8389,274.8413,110036.0
-2.8946,-2.8503,-20.6572,-99.7314,26.9775,208.8623,120037.0
-0.5291,-5.5665,-13.1238,-86.3647,-65.1245,162.6587,130037.0
-0.7829,-2.5678,-0.7111,-59.6313,-132.9346,154.7241,140042.0
-2.2781,16.4625,19.0171,40.4663,-114.563,145.2026,150042.0
-1.6867,21.9153,17.656,54.1382,-48.7061,85.3882,160045.0
-1.9369,28.5497,15.0368,48.5229,-0.5493,7.3242,170051.0
-3.2561,32.9921,15.7024,46.7529,19.9585,-91.4307,180052.0
-4.7238,31.6214,12.8832,44.4336,46.0815,-208.0078,190054.0
-6.6499,27.3442,-3.5255,35.6445,75.9277,-400.2075,200059.0
-7.3298,-14.6106,-6.6834,-1.8921,29.0527,-462.8906,210061.0
-5.0338,-39.2218,0.2107,-30.7617,-44.6167,-450.3174,220069.0
-4.2677,-39.2218,10.2173,14.3433,-85.5103,-326.1719,230072.0
-5.8131,-39.2218,10.4184,102.8442,-52.4902,-147.0337,240073.0
-6.9504,-32.706,5.7856,83.9233,18.3716,15.2588,250080.0
-6.8905,-19.8934,2.0435,34.4849,38.8184,47.1191,260083.0
-5.7569,-14.9793,-4.0067,10.8032,50.293,57.0068,270088.0
-3.79,-12.3433,-6.875,10.7422,36.6821,50.354,280096.0
-1.5538,-12.5624,-6.3339,21.1182,5.5542,39.7339,290104.0
0.0527,-13.1597,-2.4792,38.0859,-46.7529,43.5181,300106.0
1.0606,-9.9982,3.6212,44.6167,-52.2461,54.9927,310110.0
0.8966,-7.7835,6.7935,41.8091,-51.5747,61.8286,320110.0
0.8284,-6.7181,8.7819,29.2969,-42.8467,61.7676,330112.0
0.7961,-7.1371,7.8793,8.4229,-23.7427,57.4341,340118.0
0.984,-8.5174,5.7628,-10.1318,-2.0752,63.2324,350121.0
0.2035,-6.8845,5.8311,0.4883,-1.8311,74.9512,360123.0
-0.2825,-4.5107,5.1116,12.2681,4.7607,78.6133,370123.0
-0.3184,-2.6276,3.5733,18.9819,11.2915,69.0918,380128.0
-0.0838,-2.2865,1.5227,24.353,10.0708,50.5981,390133.0
0.1341,-2.9652,0.9792,18.9819,-13.6719,13.4888,400137.0
0.4334,-6.5924,2.0267,17.0898,-21.3623,0.7935,410137.0
0.4477,-8.3929,2.1644,18.2495,-24.8413,-4.6387,420141.0
0.3915,-10.1957,2.5283,19.8364,-28.0762,-5.3711,430141.0
0.419,-11.5927,3.0777,23.6816,-29.3579,-1.4038,440141.0
0.413,-12.1937,3.2525,44.4946,-24.0479,22.4609,450145.0
-0.0527,-11.0313,3.237,38.4521,-21.9727,34.8511,460150.0
-0.2825,-10.4543,3.4704,33.1421,-20.4468,41.748,470151.0
-0.4609,-9.9168,3.7816,25.1465,-19.7754,44.3726,480155.0
-0.492,-9.3134,3.4297,21.6064,-17.334,44.4336,490155.0
-0.4393,-8.7293,2.9161,16.2964,-15.9302,35.6445,500159.0
