acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
-8.8933,22.0925,30.1729,77.5757,-254.7607,-224.9756,110041.0
-8.8909,17.1377,30.817,70.5566,-177.4292,-302.4902,120047.0
-10.0197,9.3841,31.2228,52.124,-105.2246,-356.0791,130054.0
-9.8402,-10.7141,38.9034,-46.1426,13.9771,-411.8042,140057.0
-3.1304,-39.2218,38.0965,-48.8892,89.7217,-322.3877,150060.0
-0.6991,-39.1919,26.7444,1.5259,187.0728,-168.8843,160067.0
-0.4334,-30.1933,15.2475,28.7476,259.3994,-34.8511,170069.0
-0.1089,-25.3402,0.9529,17.2729,293.8232,39.3066,180071.0
-0.7326,-23.7888,-7.3251,-26.9165,242.4927,103.1494,190071.0
-3.1256,-21.2342,-18.0056,-36.377,201.2939,114.9902,200071.0
-2.9676,-21.4365,-19.5403,-32.5317,133.728,112.0605,210076.0
-3.0035,-24.4675,-19.8719,-44.3115,65.5518,102.6001,220083.0
-3.5326,-26.0274,-13.3788,-63.3545,-3.1738,108.2153,230083.0
-3.7385,-24.5358,-4.525,-52.002,-60.73,169.4946,240090.0
-3.4273,-13.8241,0.9433,-53.0396,-48.9502,200.7446,250097.0
-3.5027,-4.871,5.9316,-57.1289,-48.8281,222.9614,260102.0
-2.8802,4.2234,8.6814,-55.481,-38.6963,226.8066,270107.0
-1.8771,14.5663,7.7321,-50.5981,-13.2446,207.0312,280110.0
-0.0299,27.3095,3.2729,-17.8223,-17.5171,87.7075,290114.0
3.0263,39.2218,1.8435,9.9487,-48.5229,-28.7476,300120.0
0.0239,39.2218,5.6455,27.1606,-76.416,-167.0532,310120.0
-3.7984,37.2538,15.7598,55.9082,-110.1685,-295.5322,320124.0
-6.8965,15.9107,14.1737,63.2324,-86.5479,-408.3862,330126.0
-7.082,-16.9282,12.0333,-17.7612,-66.2231,-453.3691,340127.0
-4.6675,-39.2218,20.559,39.2456,-46.3257,-313.5986,350128.0
-6.3135,-29.5576,14.1677,117.1265,11.7798,-153.4424,360129.0
-7.8482,-17.4956,9.9922,133.606,45.0439,-75.5615,370137.0
-7.6112,-14.8572,2.9832,108.0322,67.2607,-75.2563,380141.0
-6.2477,-17.8979,-7.0701,71.5332,53.2227,-92.6514,390147.0
-3.8499,-24.6615,-7.2963,48.9502,-1.4038,-72.937,401232.0
-2.5941,-24.0498,-3.2142,56.2744,-35.4004,-38.147,411232.0
-1.549,-21.2438,1.4664,52.9785,-52.063,-3.6621,421234.0
-0.6632,-16.9162,5.3822,40.7715,-54.6265,24.5361,431237.0
0.2658,-12.7048,6.8259,-4.4556,-21.2402,51.4526,441239.0
0.34,-10.9786,4.7932,-18.5547,-2.8076,61.4624,451241.0
0.0934,-8.2756,3.8319,-20.2637,4.9438,69.5801,461249.0
0.0347,-4.4784,3.401,-12.6343,0.9155,72.6929,471256.0
0.0838,-2.0411,3.2154,-2.0752,-5.3101,63.5986,481257.0
0.0503,-2.7773,6.2177,10.9863,-23.9258,29.9683,491264.0
-0.2119,-4.8291,7.6219,11.6577,-24.7192,16.4795,501265.0
