acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
-1.1289,17.8751,0.1987,146.3623,-96.4355,-362.854,110034.0
-7.744,-0.504,-4.871,162.5366,-111.0229,-416.8091,120039.0
-9.4451,-13.3525,-4.9452,162.9028,-135.2539,-433.6548,130042.0
-9.5373,-23.6415,-2.5594,163.9404,-160.3394,-401.7944,140045.0
-9.4691,-33.3201,2.156,138.4888,-173.2178,-348.5107,150053.0
-9.1087,-39.2218,9.6127,22.583,-163.9404,-198.7915,160061.0
-9.5972,-39.2218,27.2747,-0.1221,-126.77,-78.3691,170062.0
-11.6646,-37.6632,32.372,-12.0239,-51.1475,42.9077,180067.0
-13.119,-28.3306,33.3656,-42.3584,46.3867,126.1597,190069.0
-13.5308,-18.9118,26.3374,-70.8008,156.0669,177.063,200076.0
-13.2543,-12.9526,18.998,-104.0039,304.0161,194.8242,210077.0
-5.7676,7.3083,-5.0003,-105.2246,338.501,181.3354,220085.0
5.0206,20.0682,-22.0853,-69.3359,316.8945,138.3667,230091.0
11.7843,28.0014,-28.5532,-40.0391,207.3975,61.6455,240094.0
10.4028,27.5357,-22.5989,-20.3247,65.4907,-42.1753,250094.0
4.3838,18.3312,-9.7851,-2.5024,-94.2993,-223.6328,260101.0
-4.3922,1.6712,8.0002,78.186,-108.7646,-239.6851,271203.0
-5.4193,-2.247,9.9036,128.3569,-84.8999,-235.4736,281211.0
-6.201,-17.4035,8.1163,105.2246,-37.8418,-259.0942,291219.0
-6.1459,-36.7725,10.647,47.3022,-16.1743,-268.7378,301221.0
-5.278,-37.3831,17.3173,43.2129,16.8457,-43.2739,311225.0
-5.3726,-20.7075,14.7471,72.5708,61.4014,85.5713,321228.0
-4.5705,-10.3633,12.2212,57.312,95.9473,124.4507,331229.0
-4.1156,-6.2656,9.6534,26.9165,116.0889,110.2905,341237.0
-3.1125,-6.1723,8.017,-6.1035,127.5635,77.7588,351238.0
-1.1456,-6.2896,-2.2003,-55.6641,142.8833,35.5835,361242.0
1.3755,-5.4181,-3.073,-52.1851,112.793,25.8789,371250.0
1.5874,-5.9711,0.2107,-29.4189,67.0166,21.7896,381252.0
1.4808,-6.0717,3.0394,-6.5918,39.1846,24.231,391255.0
1.1947,-6.62,3.7218,3.7231,34.0576,26.3062,401261.0
0.8452,-8.6012,3.4572,0.6714,39.3066,23.9868,411268.0
1.1229,-12.7168,1.6065,1.0376,42.4194,35.5225,421275.0
1.4796,-12.0129,0.4453,8.8501,40.2222,56.8237,431283.0
1.6831,-10.2065,0.1867,22.9492,27.0996,76.2939,441290.0
1.7873,-7.7524,0.7638,34.9121,8.7891,86.4258,451290.0
1.8627,-5.7042,0.735,41.8701,-19.3481,78.0029,461296.0
1.5574,-2.9724,3.2944,44.7998,-36.6821,64.0869,471297.0
1.1528,-2.7605,5.9963,51.0864,-50.6592,46.1426,481302.0
1.1145,-3.7924,7.8578,53.1006,-52.5513,25.7568,491304.0
1.1313,-5.6216,7.5753,48.584,-41.3818,7.8735,501311.0
