acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
-9.6438,-10.0772,18.3073,-6.0425,147.3389,249.5728,111117.0
-8.5485,1.8459,11.8609,-55.0537,212.1582,216.3696,121122.0
-2.229,12.8784,0.5543,-76.355,238.8916,174.6826,131122.0
4.2916,22.9772,-14.8261,-88.9282,241.8213,113.8306,141127.0
7.2341,23.7086,-19.0435,-73.9136,169.7388,13.855,151132.0
6.0274,16.0639,-10.2939,-26.9775,55.603,-91.0034,161132.0
3.4189,3.9816,1.3384,38.0249,-23.8037,-178.3447,171138.0
-0.6752,4.1108,5.3032,86.6089,-35.2173,-181.6406,181140.0
-2.083,-0.7829,5.9652,104.0649,-24.5361,-201.2329,191146.0
-3.0239,-14.388,6.4596,69.3359,-4.6997,-237.1216,201150.0
-3.3651,-28.2683,9.6319,37.2314,1.5869,-238.3423,211154.0
-3.122,-39.1895,12.8688,-3.54,39.0015,-83.0078,221155.0
-4.5801,-29.6869,14.5544,14.3433,63.9038,40.4053,231160.0
-5.2194,-22.0482,14.771,7.3242,88.7451,108.8257,241161.0
-5.5893,-16.9162,14.382,-8.9111,116.8823,139.5874,251162.0
-4.4353,-12.7372,12.2631,-26.3062,143.9819,154.8462,261168.0
-2.0435,-8.6395,4.1049,-68.9697,190.3076,154.1748,271168.0
3.219,0.3795,-9.3984,-59.3872,159.668,144.6533,281172.0
3.893,1.9752,-8.8921,-34.5459,100.2808,123.1079,291180.0
3.5554,0.243,-4.5047,0.1221,35.5225,91.7969,301182.0
3.0909,-2.9377,0.0479,23.0103,-5.7373,64.3311,311188.0
2.8192,-7.4687,2.2781,4.6997,-11.7798,42.0532,321191.0
2.7246,-9.651,3.4572,13.1226,-9.8877,62.6831,331192.0
2.6683,-7.0641,4.0151,31.25,-13.1836,83.0078,341196.0
2.5426,-5.4731,4.8602,41.8091,-17.8833,88.9893,351197.0
2.3631,-4.7788,6.1435,51.0254,-24.1699,84.7168,361200.0
2.4948,-4.282,7.4891,54.6265,-24.9023,62.0117,371206.0
2.9736,-4.8818,6.8007,41.5649,-17.4561,48.645,381209.0
3.0885,-4.8064,5.879,40.4053,-14.4653,39.2456,391210.0
3.2346,-4.5023,5.2589,46.4478,-18.5547,31.311,401213.0
2.9963,-4.0067,5.3702,54.1382,-24.9634,23.1934,411213.0
2.8335,-3.6619,5.9364,58.7158,-28.6865,-3.0518,421221.0
2.5486,-6.8007,5.0745,36.8652,-20.6909,-20.3857,432309.0
2.5558,-9.6415,4.0989,18.9209,-14.2822,-30.2124,442313.0
2.6324,-11.0121,3.699,12.8174,-13.7939,-25.5127,452314.0
2.6504,-10.5764,4.0965,14.5264,-17.7612,-11.7187,462321.0
2.6947,-8.9495,4.7477,19.7754,-20.0806,8.7891,472324.0
2.472,-7.61,4.877,23.8647,-19.5313,15.4419,482324.0
2.4972,-6.4081,4.7788,22.1558,-19.8364,14.8315,492325.0
2.4983,-6.3949,4.4113,9.8877,-18.8599,5.3101,502325.0
