acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
-2.7713,-18.8591,7.3682,-54.4434,147.8882,89.3555,111136.0
-1.9082,-16.8456,4.1839,-62.439,157.4097,113.4644,121143.0
-1.6053,0.5315,-5.7293,-35.7056,147.8882,151.1841,131145.0
2.2757,6.0358,-12.9095,-32.8369,126.1597,121.2769,141148.0
3.699,7.3717,-10.4603,-27.2217,61.5845,72.1436,151151.0
4.1767,5.6814,-8.2349,-15.0146,8.0566,27.0386,161158.0
3.7721,4.9656,-6.1627,-4.4556,-24.6582,-5.7373,171161.0
3.0287,6.1734,0.4585,14.0991,-79.1626,-65.4907,181164.0
1.3898,2.2817,2.6252,23.4985,-88.3789,-99.4873,191167.0
0.3735,5.4923,3.2884,50.6592,-94.9707,-119.6899,201167.0
-1.3036,9.3948,3.1747,71.7163,-97.5342,-147.4609,211173.0
-3.1196,10.665,2.302,75.8057,-101.6846,-196.5942,221174.0
-4.9895,7.8027,0.8799,64.1479,-122.1313,-306.0913,231181.0
-7.27,-7.5717,2.4313,60.4248,-135.498,-336.2427,241184.0
-7.3382,-17.1616,4.3898,44.7388,-143.3105,-336.9141,251185.0
-7.2891,-24.0557,9.2596,26.9775,-152.771,-308.1665,261187.0
-7.0425,-25.9711,13.046,25.3906,-145.6909,-254.9438,271194.0
-6.869,-24.4244,13.3525,30.3955,-81.4209,-150.9399,281197.0
-6.3805,-19.8276,9.0956,24.7803,-52.7954,-117.0654,291200.0
-5.8742,-18.4557,7.5465,13.9771,-35.5835,-90.9424,301205.0
-5.3726,-17.279,6.4703,6.8359,-24.6582,-67.2607,311211.0
-4.9608,-15.4893,5.8826,5.4321,-17.395,-43.457,321219.0
-4.7525,-13.7643,5.9173,-1.9531,-8.8501,-7.2632,331226.0
-4.4341,-10.4722,6.4201,-3.2959,-5.0659,2.7466,341227.0
-4.215,-9.6869,6.2189,-4.4556,0.4272,8.9111,351235.0
-4.0031,-8.843,5.8526,-3.2959,5.188,13.6719,361242.0
-3.808,-7.9871,5.4289,-1.4038,8.4229,17.0898,371243.0
-3.5674,-7.4819,4.9021,15.3198,10.0708,16.9678,381244.0
-3.2046,-7.7824,4.2509,3.2959,7.6904,17.2729,391251.0
-3.0742,-8.0732,4.6412,6.958,3.9673,18.7988,401255.0
-3.0777,-8.3606,5.1595,9.2163,1.9531,20.874,411260.0
-3.1759,-8.3342,5.0733,10.5591,3.54,23.9258,421268.0
-3.2513,-8.1511,4.9967,11.9629,6.2256,27.0386,431290.0
-3.3124,-7.9643,4.3347,11.2305,6.4697,28.1982,442377.0
-3.2717,-7.8243,4.1563,9.5215,5.4932,27.832,452384.0
-3.2681,-8.0242,4.0689,7.019,4.8218,25.5127,462389.0
-3.3375,-8.1977,4.0689,5.0049,3.9673,23.9868,472393.0
-3.3148,-9.0202,4.4879,3.418,2.7466,22.9492,482395.0
-3.4429,-9.9204,4.8937,0.061,3.2959,23.5596,492403.0
-3.5099,-10.7619,5.612,-1.8921,3.9062,27.5269,502405.0
