acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
0.2322,0.7135,8.5126,48.7061,8.0566,140.686,111121.0
1.5131,5.6862,10.5908,26.001,47.4243,86.1206,121124.0
1.5395,4.9668,11.2551,4.0894,69.2749,47.0581,131127.0
1.1396,3.6428,10.3525,-12.3291,95.7031,10.9863,141135.0
1.2198,0.6931,8.1175,-27.771,119.5068,-19.9585,151143.0
0.8176,-5.138,2.545,-52.1851,139.8315,-46.3257,161144.0
1.1887,-19.6253,-7.5669,-102.2949,124.2065,-50.415,171146.0
-0.7159,-21.6256,-7.0066,-75.9277,87.7686,-16.2964,181154.0
-0.9493,-20.31,-7.0964,-32.1045,67.4438,20.1416,191154.0
-1.0594,-19.8815,-6.4584,-9.7046,49.0723,42.6636,201154.0
-1.221,-18.1804,-5.7868,-6.8359,33.3252,62.8052,211158.0
-1.0092,-16.9617,-5.7317,-25.3296,17.1509,88.2568,221160.0
-0.2945,-13.9809,-5.7868,-36.438,7.6294,105.7129,231161.0
-0.0012,-10.2627,-5.3714,-47.6074,-0.4272,114.2578,241167.0
0.0982,-5.2684,-3.6524,-40.4663,-12.207,114.2578,251173.0
0.5435,0.929,-2.727,-20.2026,-20.2637,103.1494,261174.0
0.6716,6.6152,0.8847,-0.4272,-34.4238,24.5361,271179.0
-0.4405,13.7858,2.9197,7.2021,-37.5977,-37.5366,281187.0
-1.0702,13.5847,2.4361,3.2959,-27.832,-109.0698,291190.0
-2.2051,8.922,3.4273,-16.4795,-23.6816,-184.9976,301195.0
-2.733,5.2613,4.7728,-20.1416,-22.1558,-243.9575,311199.0
-3.2717,1.5131,3.4069,-8.1177,-0.7324,-309.8755,321201.0
-2.9113,-18.5826,-5.2253,-20.813,-10.9253,-318.9087,331209.0
-2.3523,-28.7041,-3.0035,-22.3999,-40.4663,-287.7197,341212.0
-2.3308,-30.9032,1.9201,-1.709,-61.9507,-216.8579,351218.0
-2.824,-27.8589,5.0206,16.1743,-58.96,-139.0991,361222.0
-3.5721,-24.5142,6.2285,5.9204,-14.2212,-48.3398,371229.0
-3.614,-21.6819,1.0355,-2.6855,8.0566,-22.2778,381237.0
-3.6404,-21.1204,-0.7051,-6.6528,12.6343,0.4883,391240.0
-3.4644,-18.8723,-0.9481,-0.2441,8.728,24.4751,401240.0
-3.2944,-15.1326,-0.6835,10.6812,5.0659,45.5322,411247.0
-2.6612,-11.9267,0.1508,16.2964,2.0752,58.8379,421248.0
-1.1313,-8.5617,1.2378,13.0615,4.6997,59.082,431250.0
-0.7075,-7.033,1.0092,10.9863,8.606,59.082,441255.0
-0.3771,-5.9197,0.6009,9.5215,11.2305,56.2134,451260.0
-0.1377,-5.3391,-0.2059,10.9863,12.3901,51.1475,461265.0
0.1664,-4.956,-1.0235,16.8457,4.2114,38.147,471269.0
0.0,-5.5462,-0.656,19.8364,-4.8218,31.4941,481275.0
-0.2837,-5.5474,0.6201,21.9116,-11.1694,24.231,491277.0
-0.3855,-5.7389,0.3831,22.0947,-10.498,15.1978,501283.0
