acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
2.0662,-16.4709,-8.4096,-78.064,126.2817,46.814,110037.0
1.3731,-12.0117,-5.3247,-33.3862,82.8857,76.6602,120045.0
0.7901,-8.0744,-4.0689,-11.5356,63.1714,85.3271,130050.0
-0.0132,-4.4388,-6.754,-40.5884,48.4619,50.2319,140052.0
1.3372,-1.1815,-10.3801,-64.0259,44.0674,12.6953,150056.0
1.8615,-1.2665,-9.4224,-66.4063,17.8833,-21.6064,160056.0
1.1025,1.4353,-6.2896,-37.9639,-10.0708,-45.8374,170056.0
0.0168,4.5645,-1.6352,-0.1831,-23.1934,-75.8057,180056.0
-0.735,7.2281,3.814,10.6201,-0.4883,-173.3398,190057.0
-2.1943,4.9955,3.3615,-15.4419,20.9961,-230.4687,200061.0
-3.1017,-0.8847,-0.2789,-40.1001,38.3911,-278.9307,210067.0
-2.8108,-11.2156,-6.1675,-49.7437,44.5557,-311.4624,220069.0
-1.9094,-24.3586,-9.2105,-50.8423,25.3906,-311.6455,230070.0
-1.1193,-32.0177,-7.3765,20.3247,-51.5137,-177.8564,240076.0
-1.8711,-26.3314,4.5298,50.7202,-65.0024,-99.3042,250084.0
-1.7825,-22.0877,8.0206,48.7061,-50.8423,-46.5698,260087.0
-1.6927,-19.0698,7.2724,28.3813,-22.0337,-11.3525,270088.0
-1.3348,-16.4577,2.4924,10.6812,7.8735,14.3433,280095.0
-1.1983,-14.7519,-1.2354,4.7607,10.437,42.5415,290101.0
-1.4329,-10.6722,-2.8706,16.4795,-1.8921,46.1426,300101.0
-0.8128,-8.9256,-1.9213,27.4048,-13.5498,42.3584,310107.0
-0.2921,-9.5541,0.1065,26.8555,-22.522,30.7007,320109.0
0.2035,-10.641,1.1013,15.4419,-22.0337,22.2778,330112.0
0.51,-11.3641,0.9565,-7.5073,-8.0566,23.6206,340120.0
0.8021,-11.0456,-1.3635,-10.0708,-2.9907,29.0527,350120.0
0.9385,-10.4555,-2.9485,-7.9346,-2.4414,35.2783,360127.0
0.4477,-10.0329,-2.9485,-4.4556,-8.9111,40.1611,370133.0
0.3639,-9.1722,-1.8064,0.7935,-18.1274,44.6167,380134.0
-0.1915,-7.6854,-0.5243,12.5732,-22.1558,44.9829,390135.0
0.0132,-6.0669,-1.2019,14.6484,-18.9209,36.9263,400137.0
0.097,-6.0717,-1.3731,15.3809,-20.9351,26.7334,410138.0
0.1113,-6.45,-1.2019,16.6016,-25.0854,17.2729,420143.0
0.085,-7.0366,-0.8643,16.9067,-27.771,8.606,430145.0
0.0407,-7.7285,-0.3903,17.395,-27.832,-2.1973,440148.0
0.085,-9.5301,-0.2155,12.207,-25.3296,-4.3945,450150.0
0.0862,-10.3896,-0.3065,9.2163,-23.7427,-4.2114,460151.0
0.146,-11.2049,-0.5626,7.8735,-22.7051,-1.8921,470153.0
0.1341,-11.7747,-0.723,7.6904,-22.583,3.1128,480154.0
0.0862,-12.0704,-0.2358,9.5215,-24.9634,17.5171,490157.0
-0.3029,-11.224,0.9122,9.8267,-23.9868,23.9868,501248.0
