acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
0.8871,-3.3076,-6.8714,-102.9663,-2.3193,75.6226,110041.0
2.2924,1.7418,-3.875,-56.2744,-18.3716,61.7065,120041.0
1.9213,5.8514,-1.1109,-34.4238,-32.8369,39.978,130047.0
0.9601,8.7891,1.7274,-29.8462,-39.856,0.2441,140054.0
-0.1018,11.5161,2.6432,-29.541,-34.1187,-52.4292,150062.0
-0.0204,9.6415,1.5886,-41.0156,-23.7427,-186.9507,160065.0
-1.4724,2.4361,3.2729,-32.959,-29.1748,-230.835,171169.0
-1.6017,-2.2134,1.2151,-12.0239,-25.8789,-262.3901,181174.0
-1.3443,-11.2551,-2.047,-9.7046,-23.4375,-287.2314,191174.0
-1.1672,-21.0786,-0.425,-19.5923,-43.1519,-287.0483,201176.0
-0.8583,-28.9998,4.8219,1.1597,-63.9038,-187.9883,211178.0
-1.1528,-27.3322,6.5218,20.1416,-55.9082,-122.4365,221186.0
-1.6281,-25.005,7.7225,27.9541,-41.5039,-67.5659,231193.0
-1.6771,-23.4728,6.8103,29.541,-20.2026,-26.6113,241198.0
-2.7773,-21.6651,5.3678,30.0903,-1.5869,10.376,251204.0
-2.8323,-12.9275,1.4365,31.189,25.3296,58.1665,261208.0
-2.4588,-7.9296,-0.0802,33.3862,23.2544,67.8101,271216.0
-1.798,-4.3814,-0.8811,37.5366,13.6719,60.4858,281217.0
-0.9589,-3.699,-0.5076,33.6914,3.418,39.6118,291220.0
-0.1484,-5.0578,0.9242,25.6348,-6.5918,18.4326,301227.0
0.4226,-7.0545,1.9656,18.5547,-9.2773,-0.5493,311232.0
1.1684,-7.9045,1.7442,17.7612,-7.9956,-3.418,321239.0
1.409,-9.3841,1.5886,15.2588,-7.4463,-5.249,331243.0
1.4437,-10.386,1.5969,13.3667,-7.7515,-3.1128,341245.0
1.3252,-11.5101,1.4102,12.8174,-7.2632,2.2583,351250.0
1.081,-11.6957,1.8495,14.5874,-8.1787,19.7144,361255.0
-0.0874,-10.3932,2.0183,14.7705,-5.5542,24.5361,371263.0
-0.3005,-9.5481,1.5167,16.2964,-1.77,26.5503,381268.0
-0.395,-8.8729,0.9266,14.9536,0.4272,25.0244,391271.0
-0.5507,-8.7269,0.8428,11.1084,0.061,20.752,401277.0
-0.5794,-8.7317,0.8859,6.897,-2.1362,12.0239,411283.0
-0.4717,-9.3673,0.6536,4.2725,-2.5024,7.1411,421291.0
-0.3172,-9.9515,0.3244,2.9907,-3.2349,4.2725,431298.0
-0.2478,-10.5584,0.3364,3.479,-5.4321,4.0283,441303.0
-0.1987,-11.054,0.741,4.5776,-7.9956,5.4321,451311.0
-0.0934,-11.5448,0.7434,3.9673,-8.4839,13.4888,461314.0
-0.079,-12.0117,0.9206,3.7842,-9.3994,19.4702,471319.0
-0.0539,-11.8645,0.7398,4.4556,-8.9111,26.001,481319.0
0.0,-11.6262,0.4501,4.7607,-9.0332,32.1655,491326.0
0.0575,-11.4168,0.6189,4.2725,-11.2915,37.2314,501332.0
