acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
-3.2992,3.4943,3.1532,-4.9438,-39.978,-283.8135,111126.0
-4.3419,-1.6987,1.6005,-11.2305,-20.9961,-328.5522,121126.0
-3.4117,-10.1945,-3.4477,-31.5552,-6.1646,-356.3232,131129.0
-2.7821,-20.644,-5.1691,-54.2603,-16.9678,-356.2012,141129.0
3.0742,-39.2218,-5.2529,-82.8857,-58.7158,-236.7554,151135.0
4.1863,-39.2218,0.7638,-37.9028,-83.252,-121.2158,161137.0
3.893,-38.974,6.2884,6.5308,-82.5806,-4.8218,171144.0
2.4002,-34.4765,8.6706,30.7007,-51.7578,91.9189,181144.0
0.2119,-25.9448,10.4543,29.1748,-20.874,177.9785,191149.0
-1.3946,-15.0571,2.7342,-61.5845,44.3726,252.7466,201156.0
-2.1787,-11.6586,0.3292,-101.8066,51.5747,254.0283,211160.0
-2.3655,-6.8402,-0.9601,-98.2666,52.3071,244.0186,221161.0
-1.9333,0.82,-2.2972,-67.688,47.1802,217.7734,231168.0
-0.4968,5.7233,-3.1316,-57.4951,39.7949,169.1284,241173.0
0.8248,6.4392,-2.4672,-73.3032,16.9067,39.917,251174.0
1.087,6.9635,0.2047,-67.9932,5.0049,-10.437,261174.0
0.0766,6.5398,1.6017,-54.8706,4.9438,-59.3262,271179.0
-0.9385,6.0298,0.7434,-44.7388,16.1133,-107.1777,281184.0
-2.8216,7.203,1.3683,-36.8652,20.1416,-150.2075,291185.0
-3.2645,6.2848,-0.2526,-51.4526,23.0713,-251.4038,301186.0
-4.0498,-3.1711,-2.5546,-64.4531,19.2261,-290.7715,311186.0
-2.9353,-13.3644,-7.3239,-80.5664,11.4746,-312.5,321193.0
-0.091,-26.1722,-10.5656,-92.1021,-13.1226,-302.3682,331193.0
2.0674,-34.3807,-9.3182,-80.0171,-52.6733,-246.3379,341196.0
1.8866,-34.9278,-3.5817,27.5269,-96.8018,-61.8896,351199.0
2.7809,-26.9431,0.6967,51.3916,-84.6558,10.6812,361206.0
0.7302,-23.5637,-1.1851,34.4849,-72.0825,72.3267,371211.0
0.2286,-18.7071,1.1588,6.0425,-75.8057,112.793,381219.0
-1.2665,-14.8752,-2.4277,-8.1177,-63.6597,145.4468,391220.0
-2.0135,-9.4164,-4.7333,-1.709,-80.9937,150.3296,401220.0
-2.0758,-0.8152,-3.6811,9.0332,-103.8208,123.291,411226.0
-1.4605,-0.7242,1.1923,13.0005,-126.5259,83.252,421228.0
-0.9924,-2.3284,13.0699,11.1084,-143.8599,45.4102,431236.0
0.7817,-4.9021,20.3507,11.5356,-119.6289,18.0054,441239.0
2.0111,-7.2401,19.4924,-26.5503,0.6714,7.6904,451247.0
1.9333,-9.8892,18.8855,-54.1992,34.9121,13.2446,461255.0
0.6883,-11.0038,18.9405,-63.5376,72.7539,22.8271,471255.0
-0.7578,-10.1347,17.7123,-52.063,114.7461,32.4707,481256.0
-1.9285,-7.3155,15.372,-26.4282,151.3062,36.7432,491259.0
-2.2829,-5.6096,9.4523,-22.3389,204.9561,10.3149,501261.0
