acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
2.1488,10.5285,-0.5339,-10.6201,31.4941,-70.3125,110036.0
1.397,11.7136,-2.9856,7.1411,14.8315,-128.9062,120039.0
-0.5806,11.8621,0.5722,28.8696,-24.7803,-191.9556,130039.0
-2.4409,12.469,3.8535,55.4199,-53.4668,-248.1689,140046.0
-4.0833,10.4698,0.4992,95.459,-46.1426,-295.7764,150047.0
-7.1503,-1.257,-2.5043,154.1138,-62.561,-351.1963,160048.0
-8.0038,-11.2516,-0.6883,151.001,-82.5806,-362.2437,170050.0
-7.8159,-20.2909,3.2872,119.3237,-100.647,-353.3325,180058.0
-7.5154,-28.4611,9.0824,74.1577,-109.1919,-325.3784,190060.0
-6.9875,-36.2638,16.7199,30.1514,-106.5063,-279.1748,200063.0
-6.1435,-39.2218,24.2461,0.5493,-18.9819,-104.9194,210063.0
-7.3251,-36.235,24.8386,0.3052,44.3115,3.6621,220064.0
-9.0932,-30.489,26.268,-0.6714,94.4214,89.4775,230064.0
-10.8397,-26.511,24.2437,-10.8032,163.8184,145.4468,240071.0
-11.7364,-20.8176,19.6325,-16.1133,231.9946,191.4062,250079.0
-11.4503,-13.526,2.6971,-43.8843,329.6509,227.417,260083.0
-6.0585,4.4915,-9.7659,-39.7949,336.0596,209.5337,270085.0
-1.1552,11.5772,-23.1412,-42.7246,303.9551,161.8042,280089.0
2.5654,10.8469,-25.2349,-45.4102,199.7681,85.2051,290092.0
4.057,3.8834,-14.3784,-39.6118,60.4248,13.6719,300099.0
3.8678,-0.8128,-5.7197,20.0195,-35.2173,-9.1553,310099.0
2.6133,-2.3427,0.5088,45.7764,-44.7998,-5.6763,320100.0
2.5534,-5.0218,2.5295,49.9878,-52.3682,-14.4653,330102.0
2.6288,-9.7815,3.7745,36.7432,-54.0161,-26.6724,340109.0
2.4804,-13.884,5.2325,19.104,-54.4434,-26.2451,350127.0
2.1332,-14.6441,6.2632,31.25,-50.9644,25.9399,360135.0
0.5806,-9.1339,7.7704,41.1377,-49.4385,47.5464,370155.0
-0.1664,-6.9779,9.481,43.2129,-48.4619,52.8564,380188.0
-0.4729,-5.8419,11.0169,38.0859,-41.0767,44.5557,390193.0
-0.4166,-6.0262,10.3729,25.1465,-22.8271,28.0151,400209.0
-0.0395,-7.9452,8.43,-2.1362,7.8735,-0.2441,410244.0
0.9026,-10.2604,4.5131,-0.6714,11.9019,2.9907,420248.0
1.1887,-9.9671,3.2334,2.8687,9.2163,11.0474,430272.0
1.2845,-9.4116,2.4864,6.897,2.4414,18.3716,440305.0
1.0786,-8.5425,2.7414,8.7891,-5.5542,23.6816,450331.0
1.0642,-7.5956,3.304,9.3384,-14.9536,22.583,460334.0
1.2067,-7.5669,2.7761,-1.9531,-18.7988,16.2964,470356.0
0.9697,-7.598,3.9014,-5.188,-27.8931,13.2446,480378.0
0.8021,-6.9635,5.7186,1.4038,-36.1328,14.7705,490379.0
0.753,-6.5876,6.7995,12.3291,-36.5601,15.1978,500404.0
