acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
-2.6336,-23.2501,14.6525,-43.9453,14.2212,85.144,110039.0
-3.1101,-20.8834,12.87,-62.7441,46.5088,109.375,120044.0
-3.6607,-19.2446,10.1454,-74.0356,94.6655,141.9678,130047.0
-3.0394,-17.0946,9.0812,-61.9507,102.1729,158.9966,140053.0
-2.9509,-14.5208,9.2979,-39.2456,111.4502,180.3589,150054.0
-3.1077,-9.93,7.9464,-14.1602,126.5259,203.3691,160059.0
-2.6324,-5.0733,6.6463,0.6714,136.2305,213.8672,170064.0
-2.2027,-1.3563,6.0669,-2.8076,139.9536,183.0444,180065.0
-0.6823,3.4644,4.3287,-27.0996,139.3433,152.771,190065.0
-0.2634,5.4863,4.1875,-34.3018,135.8643,118.5303,200073.0
0.5243,8.5461,3.0227,-35.2173,134.3994,81.9092,210074.0
1.3336,10.7595,-0.7302,-37.5977,139.4043,34.6069,220079.0
2.1021,10.8625,-5.9652,-35.5835,103.3936,-78.4912,230083.0
2.4888,8.2875,-10.556,-21.7285,57.373,-130.4932,241173.0
1.8794,4.8614,-9.1889,-20.2026,9.7656,-177.124,251175.0
1.2318,0.5351,-9.0776,-16.1133,-20.9961,-211.731,261177.0
0.9792,-4.446,-9.9814,-13.1226,-46.3867,-231.5674,271179.0
1.4389,-21.974,-7.1048,-41.8091,-112.5488,-228.8208,281183.0
2.8515,-27.6865,-0.498,-47.7295,-146.7896,-180.0537,291189.0
2.8156,-29.1722,4.1001,-26.3672,-153.5034,-109.8633,301190.0
1.8411,-26.5756,6.1244,-0.2441,-138.4888,-37.9639,311193.0
0.6955,-22.5917,8.2468,20.5688,-125.3662,16.6626,321199.0
-0.6859,-18.8148,13.2651,24.9634,-98.3887,65.1245,331206.0
-2.5391,-10.5093,15.026,9.5215,-74.5239,66.4673,341210.0
-1.7382,-11.1797,13.9175,0.1221,-42.5415,48.2178,351212.0
-1.2282,-12.0716,11.0768,-5.0049,-15.564,35.7056,361217.0
-0.6835,-10.8218,9.8078,7.8735,-5.249,41.0156,371222.0
-0.4202,-8.7783,9.7492,37.4146,0.6104,55.4199,381226.0
-0.1221,-3.5889,8.6419,38.6963,5.3101,55.603,391232.0
0.2107,-2.4696,8.0002,25.1465,9.3384,45.8984,401237.0
0.7266,-2.5247,6.6643,7.7515,14.2822,31.311,411239.0
1.2091,-2.873,5.2565,-1.8921,16.9067,18.3105,421243.0
1.6676,-3.0622,4.039,-2.9907,12.8174,-2.4414,431244.0
2.2721,-5.3846,2.223,-0.1221,6.5918,-11.1084,441251.0
2.3655,-7.0593,2.5786,3.6621,-2.1362,-16.2964,451259.0
2.2589,-7.9176,3.5721,8.3008,-9.5215,-15.2588,461261.0
2.1931,-8.7951,4.1144,9.0332,-11.3525,-13.4277,471263.0
2.1093,-9.657,4.4688,-0.9766,-7.9956,-9.2163,481265.0
1.7897,-10.6626,4.7944,-3.8452,-5.127,-5.0049,491272.0
1.5586,-10.5046,4.7274,-2.3193,-2.5024,-0.1221,501280.0
