acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
-7.6698,-25.108,25.3235,9.8877,56.7017,301.1475,110028.0
-9.6606,-16.3512,21.707,-2.5024,124.4507,346.9238,120035.0
-10.8685,-7.5034,19.1069,-54.3823,227.9663,349.5483,130036.0
-9.0477,7.8446,3.8846,-77.8198,276.4893,300.6592,140040.0
-5.545,12.3002,-4.7034,-89.5996,284.1187,232.7271,150042.0
-2.2757,16.7271,-6.0873,-86.731,234.6191,161.499,160042.0
0.3089,17.2035,-4.0486,-71.5332,175.9033,83.9844,170046.0
1.6735,14.0348,-3.0574,-45.4102,105.7129,-50.5371,180051.0
2.2924,8.3594,-1.1839,-2.8687,80.0781,-100.5859,190054.0
2.1739,3.9349,-3.4728,-5.3101,71.8384,-148.4985,200056.0
1.883,0.1077,-7.2197,-17.9443,64.9414,-180.9082,210058.0
1.8735,-4.6005,-11.2635,-23.9868,43.5181,-202.6978,220064.0
2.1045,-11.2516,-14.4909,-28.3203,-36.5601,-208.1909,230070.0
2.472,-23.2561,-11.3772,-2.3193,-90.6982,-179.0771,241175.0
2.2122,-25.8753,-6.3327,18.4937,-135.6201,-133.1177,251183.0
1.0139,-24.5298,-1.0187,44.3115,-163.0859,-74.707,261188.0
0.1137,-20.9792,6.3243,64.4531,-175.1709,-24.5361,271193.0
-0.5267,-13.7307,19.5056,54.0161,-132.8735,22.2168,281201.0
-0.2813,-12.6857,18.1145,11.5356,-66.8335,23.0103,291203.0
0.1987,-12.8198,13.3465,-29.3579,-7.3853,21.7285,301210.0
0.826,-12.2942,9.4344,-45.4712,23.1323,26.4893,311211.0
1.0906,-9.7504,6.0573,-35.5835,33.8745,40.1611,321217.0
1.0846,-4.1599,3.6512,11.2915,12.0239,49.8047,331225.0
0.6309,-2.4301,5.047,27.6489,-8.1177,41.5039,341228.0
0.6524,-1.9321,7.1024,32.2876,-21.8506,25.7568,351236.0
0.735,-2.727,8.6323,25.0244,-25.7568,6.3477,361237.0
1.0439,-4.3766,8.424,15.2588,-18.9819,-10.498,371245.0
1.5311,-6.3183,5.7162,6.5308,-4.5166,-26.1841,381247.0
2.2182,-10.5572,4.8961,7.2021,-4.2114,-24.292,391253.0
2.1895,-11.6885,4.9093,10.8032,-7.019,-15.1367,401261.0
2.0183,-11.8345,4.962,18.6157,-8.0566,-2.5635,411264.0
1.9477,-11.485,4.6902,25.1465,-6.7139,8.9111,421264.0
1.7502,-11.1199,4.537,18.8599,-5.6763,22.0337,431267.0
1.3503,-9.9264,5.6336,17.2729,-4.6387,25.3906,441270.0
1.3791,-9.177,5.6216,19.5923,1.4648,27.2217,451274.0
1.4449,-8.6706,4.2437,18.1274,11.9629,27.1606,461282.0
1.5191,-8.1259,3.2226,15.4419,15.3198,25.8179,471288.0
1.646,-7.8482,3.2226,5.9204,6.897,19.9585,481294.0
1.9118,-8.09,3.2944,2.3804,4.9438,17.6392,491296.0
2.077,-8.2396,3.2501,0.8545,2.9297,16.4795,501296.0
