acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
4.0055,8.1439,-12.6174,-1.8311,-11.6577,-110.8398,110067.0
1.1265,3.8918,-5.1116,58.4106,-59.3262,-133.2397,120084.0
-2.1464,-17.024,15.9669,55.0537,-111.0229,-186.2793,130102.0
-2.6923,-35.2175,23.5051,-28.1982,-85.8154,-188.7817,140110.0
-3.4668,-39.2218,31.0061,-85.7544,-46.3257,-115.3564,150134.0
-6.1327,-36.2494,32.8915,-79.834,19.7144,25.4517,160144.0
-8.2109,-21.7394,22.7892,-42.1143,121.3379,157.6538,170158.0
-5.3103,5.1368,-0.3148,-52.063,228.3936,211.1816,180183.0
-1.2294,25.9915,-23.7158,-69.519,239.563,170.2881,190199.0
3.0454,28.6789,-34.3412,-79.3457,166.8701,56.0913,200213.0
4.1444,14.3568,-26.9862,-34.4849,17.2729,-90.0879,210228.0
2.3595,6.0777,-18.5443,55.2368,-84.4727,-148.1934,220248.0
-0.899,-4.7477,2.0458,148.6816,-177.3682,-184.3872,230261.0
-6.6571,-4.4508,15.609,165.0391,-198.4253,-190.3076,240277.0
-6.8271,-9.4068,21.1779,127.6245,-159.79,-208.7402,250299.0
-5.3977,-22.2912,21.8148,53.5889,-97.4731,-229.8584,260319.0
-3.1292,-33.7367,21.5562,3.1738,-53.1006,-203.0029,270327.0
-2.4169,-36.3452,17.2538,-0.4272,21.0571,-16.9067,280344.0
-3.8702,-17.6524,13.8086,18.8599,54.9316,60.8521,290360.0
-3.814,-8.327,7.0138,13.4888,85.6934,85.6323,300381.0
-2.6624,-0.565,0.1844,-0.7324,94.4824,76.416,310393.0
-0.9146,-0.3938,-3.559,-15.7471,73.9136,36.8652,320416.0
0.5614,-3.5733,-5.2912,0.4272,6.7139,-17.5171,330429.0
0.9409,-8.8526,-2.733,24.0479,-26.9165,-21.3013,340452.0
0.4956,-10.1394,0.6823,44.0063,-51.6357,-19.5923,350463.0
0.018,-11.6478,4.0091,50.9644,-62.8052,-17.5171,360464.0
-0.3376,-12.2499,6.7074,50.7813,-64.6362,-11.2915,370470.0
-0.6871,-12.2607,8.2145,39.6118,-45.9595,5.7373,380477.0
-0.5938,-12.7479,8.0325,30.0903,-29.2969,14.5264,390480.0
-0.3879,-13.0963,7.0378,20.5688,-15.3198,25.4517,400484.0
-0.261,-12.7671,6.6044,14.7095,-7.7515,39.7949,410484.0
-0.3639,-11.5652,6.6702,11.9019,-2.6245,54.8706,420491.0
-0.5195,-9.1087,6.5745,14.0381,10.1318,71.7773,430497.0
-0.4501,-5.6216,5.1116,7.8125,15.4419,65.3076,440500.0
-0.1856,-5.4552,4.3359,4.3945,16.5405,54.3213,450518.0
-0.0239,-5.5067,3.3794,5.127,15.8691,44.3115,460526.0
-0.0323,-5.4169,2.7857,12.146,10.9253,37.2925,470540.0
-0.0251,-5.9352,2.982,29.2969,-4.8828,22.644,480556.0
-0.3041,-7.4771,4.1958,33.9966,-10.0098,18.3716,490556.0
-0.3244,-8.2971,4.9799,36.8652,-13.5498,14.8315,500576.0
