acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
-3.395,-15.451,4.0079,9.2773,48.8892,-120.0562,110032.0
-3.3674,-13.6613,3.6536,11.5967,50.9644,-103.7598,120033.0
-3.3124,-12.8557,3.2537,14.1602,51.9409,-91.2476,130034.0
-3.1364,-11.8417,2.7078,15.3198,53.2227,-81.1157,140041.0
-3.0646,-11.1103,2.3104,14.3433,52.7954,-73.6694,150044.0
-2.8718,-11.1259,2.1356,10.9253,48.2788,-64.3311,160044.0
-2.8443,-11.6442,1.3096,8.0566,43.5181,-57.251,170049.0
-2.7916,-11.5616,1.9537,6.4087,36.0107,-48.8892,180055.0
-2.7581,-11.376,2.2278,5.9814,33.3252,-41.3208,190056.0
-2.5917,-11.5484,2.0267,7.7515,32.4097,-34.4849,200059.0
-2.381,-11.8202,1.834,7.2021,26.2451,-18.8599,210065.0
-2.5343,-10.8697,2.8695,6.958,20.6299,-9.5825,220065.0
-2.6923,-10.2891,3.3483,6.4697,20.1416,-4.5166,230065.0
-2.7054,-9.5457,3.5518,4.6997,23.1323,-1.709,240065.0
-2.7198,-9.6917,3.1017,-0.3052,26.7944,-2.1362,250067.0
-2.7665,-10.6135,2.7378,-2.3804,25.0854,0.2441,260071.0
-2.7485,-12.1865,2.7701,0.3662,23.4985,7.1411,270075.0
-2.8659,-12.8497,2.8946,1.709,22.583,16.1133,280076.0
-2.9844,-13.4135,3.4034,2.8076,20.9961,26.7944,290082.0
-3.0754,-14.1617,3.7014,3.3569,21.5454,39.4897,300085.0
-3.2417,-14.8848,3.9253,4.6997,21.9116,72.4487,310088.0
-3.4548,-14.8764,4.4592,11.3525,24.1089,92.1631,320096.0
-3.4117,-13.6517,4.391,13.7329,28.3203,110.6567,330096.0
-3.2633,-12.5899,3.6847,14.6484,34.1797,123.5962,340101.0
-3.043,-11.6861,2.7869,12.4512,39.1235,131.7749,350106.0
-2.9293,-10.6841,2.2122,6.958,39.1846,141.3574,360108.0
-2.1919,-8.6826,1.6987,4.3945,35.5225,141.1133,371216.0
-1.6927,-8.91,1.4198,3.2959,31.6162,136.5356,381224.0
-1.2582,-8.5808,1.4413,6.0425,25.4517,133.9722,391225.0
-0.8775,-7.1994,1.6029,9.9487,19.9585,134.0942,401228.0
-0.0826,-5.3714,1.1732,12.9395,11.9019,118.4692,411236.0
0.2993,-4.6352,2.1332,15.7471,3.0518,106.7505,421236.0
0.6153,-4.4017,2.5151,12.2681,-0.2441,92.5293,431236.0
0.8679,-4.8435,2.7677,7.4463,-1.3428,76.1108,441239.0
1.1827,-5.4995,3.0167,6.1035,-2.8687,61.6455,451243.0
1.4245,-7.039,2.3463,5.0049,-1.5869,42.0532,461245.0
1.6352,-7.118,2.0877,5.4932,-3.1738,36.1938,471249.0
1.664,-7.1754,2.4277,7.1411,-6.7749,32.2266,481257.0
1.6281,-6.9767,3.1424,7.6294,-9.3994,28.2593,491258.0
1.5933,-7.0581,3.5494,4.9438,-8.5449,22.8271,501265.0
