acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
1.2163,-8.278,5.3977,52.6733,-35.3394,-190.2466,110100.0
0.984,-7.5956,5.4336,57.1289,-29.2358,-184.8755,120117.0
0.7147,-7.5621,4.8411,59.021,-20.5078,-187.0728,130125.0
0.4322,-7.2173,4.8866,56.7017,-13.6108,-191.04,140131.0
0.2274,-6.4272,5.5893,48.7061,-0.061,-199.4019,150149.0
-0.6117,-6.8402,3.7074,48.8892,9.3994,-205.7495,160151.0
-0.9685,-7.9104,4.2497,45.105,7.6904,-208.4961,170158.0
-1.2558,-9.681,5.3211,41.0767,5.6152,-209.4727,180181.0
-1.4257,-12.0728,5.4061,32.4097,12.5122,-206.2378,190199.0
-1.5,-14.7459,4.9404,6.1646,26.2451,-182.251,200207.0
-1.4569,-19.672,6.0011,0.1221,26.3672,-159.4238,210220.0
-1.3635,-21.16,7.1682,1.5259,29.7241,-129.5166,220245.0
-1.3874,-21.1492,7.6866,3.9062,40.9546,-93.3838,230247.0
-1.1779,-20.158,7.847,6.2866,55.2368,-56.5796,240258.0
-1.0415,-19.982,7.9092,-3.8452,87.8296,2.8687,250286.0
-0.7422,-18.6137,5.5019,-13.3057,105.957,31.6162,260290.0
-0.5914,-18.8747,2.7869,-26.7944,118.8354,55.9082,270294.0
-0.4992,-19.0471,1.2965,-39.6729,118.5913,80.7495,280310.0
-0.3316,-18.9214,0.4693,-45.9595,112.1826,107.4829,290318.0
-0.498,-18.3085,0.0515,-46.7529,96.9849,163.147,300329.0
-0.5638,-14.0504,-0.5926,-25.6958,87.8296,188.0493,310355.0
-0.3531,-11.3461,-0.6728,-15.9302,75.8667,204.895,320360.0
0.1053,-9.1219,-1.7178,-12.5732,66.1011,211.792,330362.0
0.6153,-7.495,-2.7378,-12.5122,53.6499,209.7168,340381.0
1.0415,-6.4201,-2.563,-12.7563,11.3525,192.627,350383.0
1.2522,-3.0586,1.2474,-4.8218,-5.7983,181.7627,361480.0
1.8375,-0.6285,3.5111,6.6528,-15.3198,166.3208,371481.0
2.314,0.5483,4.2485,14.4043,-12.146,140.2588,381482.0
2.8299,0.3232,4.0259,14.6484,-5.7983,108.0322,391484.0
3.6356,-2.5929,3.6404,4.8218,-5.6152,52.5513,401490.0
3.8475,-4.1863,3.8068,5.0049,-7.9956,36.1938,411490.0
3.9588,-5.5174,3.8918,7.8125,-8.606,27.2827,421495.0
3.96,-6.3937,3.96,11.5356,-8.1177,23.3765,431497.0
3.9708,-6.5362,4.1767,16.2354,-7.6904,23.0713,441500.0
3.9744,-5.6814,4.7058,15.0146,-2.1362,19.6533,451501.0
4.1312,-5.1116,4.2162,12.6953,4.2114,13.4277,461502.0
4.2605,-5.3403,3.4955,7.8735,8.4229,4.3335,471510.0
4.5191,-6.207,2.466,3.7231,11.0474,-4.2725,481517.0
4.4963,-6.7253,1.9668,-0.4272,9.3994,-8.4839,491524.0
4.5466,-7.4029,2.2386,-3.479,1.4038,-13.5498,501525.0
