acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
-4.5622,2.8922,3.8343,41.687,-163.8184,-118.9575,110075.0
-4.8363,0.0239,8.193,49.2554,-150.3906,-171.9971,120081.0
-2.6695,-2.5786,9.3613,45.7153,-91.6748,-232.8491,130086.0
-0.7039,-9.1842,16.4542,22.7661,-65.7349,-241.0889,140092.0
0.9792,-16.0495,18.3827,-20.0806,-28.4424,-240.6006,150095.0
3.049,-23.4991,18.7095,-65.6738,12.5122,-221.4355,160098.0
4.2461,-26.7899,17.5244,-87.8906,54.7485,-171.9971,170098.0
4.5514,-27.1335,13.4554,-83.0078,129.6387,-53.5278,180098.0
3.8271,-24.0869,5.4588,-66.3452,144.043,-1.9531,190099.0
3.2657,-22.3559,2.9987,-50.354,151.001,42.1753,200100.0
1.919,-19.8575,0.832,-36.0718,155.8228,81.4819,210105.0
-0.0982,-16.6182,-2.5774,-28.7476,161.0107,114.8071,220112.0
-1.6712,-13.3884,-8.2983,-52.4292,161.0107,140.1978,230115.0
-6.2441,-8.2648,-22.9365,-75.3174,141.7847,131.2256,240119.0
-6.6475,-7.8027,-27.0928,-82.0923,101.2573,106.0791,250121.0
-6.2979,-7.9045,-29.3661,-60.9741,51.4526,78.125,260128.0
-5.4672,-8.1044,-29.1279,-21.0571,0.3662,53.1006,270135.0
-4.4652,-8.1858,-25.8658,28.0151,-103.5767,19.8975,280139.0
-2.0602,-7.993,-10.3813,105.1636,-141.6016,12.0239,290147.0
-0.5638,-6.5709,-1.2103,116.394,-156.3721,11.7187,300153.0
0.7697,-5.9388,5.6563,91.6138,-142.7612,12.3291,310158.0
2.0255,-5.0039,11.0971,50.5371,-117.981,13.5498,320162.0
3.0514,-5.4803,15.4318,6.4087,-47.4243,6.7139,330163.0
3.9492,-7.2748,15.3109,-47.0581,-5.188,0.1221,341281.0
4.3694,-9.2117,13.6003,-52.5513,23.4985,-8.5449,351281.0
4.4448,-10.799,13.471,-39.6118,40.2222,-12.5122,361287.0
4.0737,-11.5915,11.5065,-21.1182,57.1289,-9.5825,371288.0
2.5199,-12.6534,5.2457,4.4556,83.0688,4.3945,381291.0
1.318,-12.1578,3.3938,16.9678,86.4868,16.0522,391296.0
-0.1006,-11.1953,0.0383,17.6392,92.8345,28.2593,401303.0
-1.4736,-10.7248,-4.4137,-0.4883,98.6938,36.438,411304.0
-2.6037,-10.2903,-9.3745,-22.4609,96.3745,39.5508,421304.0
-3.2645,-9.4008,-16.6636,-17.7612,65.979,30.3955,431306.0
-3.0239,-8.7951,-17.9589,8.1177,40.1001,20.4468,441311.0
-2.314,-8.1606,-17.1772,35.7056,10.376,9.2773,451319.0
-1.4593,-8.1439,-14.4466,57.7393,-18.0664,-1.709,461326.0
-0.3807,-8.3761,-10.2256,71.167,-40.0391,-8.9111,471332.0
0.7817,-8.4958,-2.8144,50.4761,-53.9551,-10.437,481334.0
2.1967,-8.9926,-1.7262,24.292,-48.7061,-7.3242,491337.0
2.308,-8.9435,-1.2594,6.4697,-41.5039,-4.4556,501342.0
