acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
3.5039,-30.2064,11.1115,-70.4956,57.312,-167.2974,111139.0
3.0909,-27.6028,10.2651,-42.1143,83.374,-89.3555,121139.0
2.0123,-23.0849,3.6955,-28.2593,126.0376,22.1558,131146.0
-0.6009,-20.6201,3.7385,-36.9873,126.9531,62.8662,141146.0
-2.6109,-17.4238,-0.753,-42.9077,138.2446,94.7876,151152.0
-4.3144,-15.0488,-6.0645,-50.4761,148.8037,111.0229,161157.0
-5.2637,-13.5979,-10.9212,-65.0024,142.5171,116.5771,171165.0
-6.207,-11.0193,-21.3958,-76.4771,101.1963,107.8491,181170.0
-6.5266,-9.5301,-24.106,-63.9648,57.8613,94.8486,191173.0
-5.9197,-8.3965,-23.5374,-39.1235,6.7749,79.1016,201173.0
-5.102,-6.8714,-21.8746,-7.9956,-40.8936,66.5894,211181.0
-4.1958,-5.7628,-18.4569,20.5078,-83.4351,55.4199,221189.0
-3.0442,-4.8866,-5.1308,48.4619,-148.4985,41.626,231192.0
-0.9002,-2.0004,4.1396,53.6499,-158.3862,33.5693,241192.0
0.5148,-2.0794,9.0142,47.1802,-134.7046,18.4326,251192.0
1.385,-1.5036,12.3912,32.5317,-105.7739,4.0894,261199.0
1.9441,-2.217,15.3265,14.4043,-76.355,-13.3667,271202.0
2.7605,-4.7513,18.148,-9.8877,-13.855,-48.584,281208.0
3.9816,-11.3294,17.1281,-8.9111,21.4844,-52.5513,291213.0
4.5777,-14.2551,16.4075,-6.7139,47.2412,-47.3022,301219.0
2.9951,-15.6066,14.3676,-4.6387,72.2046,-30.5786,311222.0
1.3491,-15.5527,8.8466,-4.5166,101.0132,-7.9346,321226.0
-0.5471,-14.7782,5.217,-7.9956,122.0093,26.9775,331234.0
-4.209,-12.0787,-5.1918,-17.8833,128.2959,34.2407,341237.0
-5.1655,-11.8884,-10.8314,-28.3203,122.9248,31.7383,351242.0
-5.5845,-11.6586,-15.1086,-27.4658,104.126,25.2075,361243.0
-5.4755,-11.3772,-17.3927,-13.7939,75.1953,17.8833,371244.0
-4.8542,-11.4766,-17.3161,36.377,8.8501,8.3008,381247.0
-2.8395,-10.3501,-13.1083,50.2319,-12.3901,6.1646,391247.0
-1.5921,-9.2332,-9.6498,52.063,-31.0059,8.0566,401250.0
-0.6536,-8.6993,-7.1371,41.8091,-40.8936,8.728,411258.0
-0.0311,-7.8925,-5.3044,32.1045,-46.4478,8.728,421264.0
0.3053,-7.3574,-4.1779,30.9448,-55.2979,1.4648,431264.0
0.4848,-6.9276,-0.5626,37.2925,-61.5234,-6.1035,441265.0
0.5614,-7.4436,1.2617,42.8467,-64.4531,-14.9536,451267.0
0.7326,-8.6036,3.4165,45.5322,-63.7207,-22.8882,461268.0
1.1025,-9.7719,5.8814,41.1987,-59.3262,-26.3062,471269.0
1.3563,-10.811,7.3502,13.0615,-28.9307,-18.3105,481271.0
1.2294,-12.4941,5.1272,-0.061,-9.7046,-9.9487,491275.0
0.9086,-12.56,2.8874,-3.54,3.8452,-0.3662,501276.0
