acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
-2.9269,-7.264,34.4394,49.6826,-60.791,-132.3242,111185.0
-2.5103,-9.9982,32.6892,23.6816,6.4087,-138.916,121197.0
-2.3978,-13.4638,28.2444,-1.2817,69.0308,-138.0005,131210.0
-2.4912,-14.4909,22.9041,-1.3428,119.1406,-120.6665,141222.0
-2.5007,-14.0659,15.6282,51.3916,177.8564,-65.0024,151240.0
-2.8778,-7.8183,2.6312,67.9932,177.7344,-42.9688,161257.0
-3.0754,-5.94,-1.6759,65.0635,165.5884,-39.978,171263.0
-3.0813,-5.4025,-4.13,54.3213,144.3481,-47.1191,181273.0
-2.7294,-6.4081,-6.4631,46.3867,124.939,-58.7769,191291.0
-2.2517,-8.3737,-8.5617,33.5693,83.8013,-75.6836,201299.0
-1.2486,-12.2954,-10.1837,28.1982,61.6455,-77.8198,211316.0
-0.8392,-14.4837,-10.4591,22.8271,41.1987,-74.2188,221326.0
-0.5148,-15.7742,-9.4212,20.3247,20.2026,-63.1104,231336.0
-0.2095,-16.441,-8.3917,19.2871,4.0894,-48.0957,241351.0
-0.0431,-17.6082,-7.258,4.2114,-20.3857,-16.9067,251364.0
-0.1927,-16.2267,-3.5123,4.2114,-28.6255,3.479,261371.0
-0.4477,-14.0779,-2.387,4.8218,-31.7993,19.8364,271387.0
-0.6895,-12.1051,-1.1851,2.9297,-35.6445,27.6489,281402.0
-0.8164,-10.8338,-0.0108,1.2817,-38.208,29.4189,291419.0
-0.7877,-10.1095,1.2989,1.8311,-37.9028,25.3296,301436.0
-0.3029,-10.2484,1.7801,1.0376,-35.4004,22.3389,311446.0
-0.0072,-10.8074,1.9549,0.6714,-35.7666,22.3999,321462.0
0.152,-10.7488,2.6228,4.3335,-38.8184,26.9165,331472.0
0.0539,-10.2879,3.5362,9.3994,-41.1377,33.02,341482.0
-0.158,-9.3853,4.5645,18.9819,-38.6353,39.4287,351501.0
-0.1413,-8.278,5.3522,18.6768,-32.1045,36.0718,361518.0
-0.0479,-8.3414,4.944,15.1367,-24.4141,31.4331,371528.0
0.0563,-8.74,4.0211,12.3291,-17.334,27.0386,381538.0
0.1856,-9.0573,3.2477,11.0474,-12.8174,24.5361,391551.0
0.2729,-9.3805,2.0913,10.9253,-8.667,23.8647,401568.0
0.3891,-9.1854,0.6273,15.3809,-10.437,25.0244,411582.0
0.3017,-8.7412,0.3484,16.4185,-13.3057,25.5737,421592.0
0.2203,-8.3246,0.656,16.4185,-17.334,24.0479,431610.0
0.1532,-8.2708,0.7254,15.2588,-19.4092,20.2637,441626.0
0.1018,-8.5856,0.68,13.7329,-21.3623,12.5122,451638.0
0.3424,-9.7396,0.9732,13.1226,-22.522,10.437,462740.0
0.3867,-10.2328,1.081,12.0239,-22.8271,10.9863,472745.0
0.334,-10.2843,1.4449,10.2539,-23.0103,13.4888,482750.0
0.3053,-10.2544,1.6747,8.8501,-22.1558,16.2964,492752.0
0.3783,-10.8386,1.4174,3.6621,-18.7378,19.2871,502757.0
