acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
0.6895,-3.48,-17.0455,-65.6738,185.5469,31.311,110039.0
4.0031,-4.5274,-20.5518,-23.9258,109.4971,25.6348,121144.0
3.9253,-3.0454,-18.5479,8.1177,39.978,24.0479,131148.0
3.0442,-1.8507,-14.4406,39.6729,-20.2637,16.4185,141155.0
2.3523,-1.3563,-8.4156,58.2275,-71.2891,2.5024,151158.0
1.3791,-4.3323,-2.6899,34.4849,-110.5957,-30.0293,161162.0
1.2546,-7.5154,0.4322,10.3149,-124.2676,-43.6401,171168.0
1.5095,-9.4427,4.0151,-7.8735,-134.3384,-46.2646,181168.0
1.1217,-9.1578,7.3813,-14.6484,-133.5449,-37.4146,191172.0
0.3364,-7.021,10.8793,-7.6294,-126.5869,-28.2593,201173.0
0.0,-3.0418,19.0997,34.8511,-86.792,-40.5884,211177.0
-0.5734,0.571,19.2625,49.1943,-38.5742,-60.3027,221183.0
-1.063,3.0275,18.5503,54.3213,8.9111,-92.6514,231187.0
-1.2653,2.6815,18.8603,43.6401,49.1943,-136.2915,241196.0
-1.3479,0.8978,16.9031,35.4614,89.7217,-174.3164,251218.0
-1.4353,-1.5036,7.513,9.1553,144.4092,-216.1865,261225.0
-1.3611,-13.2675,1.075,-14.4653,148.5596,-224.0601,271233.0
0.3244,-20.7553,-5.4947,-34.1187,135.3149,-209.8389,281250.0
1.1013,-25.7963,-8.9519,-25.3906,101.9897,-176.8799,291258.0
1.9249,-26.5361,-10.1766,6.2256,61.8896,-125.9155,301263.0
1.1791,-24.1994,-10.4758,51.2695,-5.0659,-22.2778,311287.0
-0.5064,-15.105,-0.0419,53.6499,-33.6914,6.958,321295.0
-1.4688,-11.3557,2.7426,39.0625,-35.9497,23.3154,331311.0
-2.0901,-8.734,3.8128,23.0713,-28.0151,27.2217,341327.0
-2.1703,-8.169,3.6524,11.2305,-20.2637,18.9209,351329.0
-1.7538,-9.0716,2.3044,-0.1831,-12.8784,2.1362,361353.0
-0.6644,-11.88,1.306,-1.3428,-18.4937,2.6855,371384.0
-0.2382,-12.7886,1.7142,-1.3428,-25.1465,9.3994,381400.0
0.1077,-13.2639,2.7485,0.3662,-30.5786,19.6533,391408.0
0.1448,-12.5324,4.4377,1.709,-34.2407,33.0811,401415.0
0.3053,-11.8597,5.77,-0.6714,-20.9351,50.7813,411436.0
0.2442,-9.6893,6.4739,-0.4883,-9.4604,56.2744,421439.0
0.3256,-8.3426,5.7545,1.0986,1.8311,58.1055,431455.0
0.4441,-6.9863,5.0853,2.2583,9.1553,55.603,441478.0
0.5578,-6.049,4.1108,2.9907,14.7705,49.1943,451480.0
0.8056,-5.6252,2.7964,6.4697,14.0381,29.8462,461497.0
1.1504,-6.3506,1.1947,8.4229,6.6528,21.1792,471527.0
1.2797,-7.6052,1.2653,9.1553,-1.3428,14.0381,481527.0
1.4198,-9.2943,1.652,8.3008,-7.9956,9.2773,491551.0
1.3132,-10.4615,1.8938,8.2397,-12.0239,10.8032,501578.0
