acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
-0.1628,-25.9472,12.4475,-51.9409,9.6436,-162.9639,111244.0
0.0048,-25.2325,11.9734,-52.4902,37.7197,-105.5298,121264.0
0.006,-22.6515,7.908,-40.6494,91.0645,-18.4326,131279.0
-0.0694,-15.591,5.1846,-37.0483,108.4595,4.8828,141300.0
-0.2801,-13.3477,1.6963,-33.9355,121.0938,17.4561,151310.0
-0.6895,-11.2264,-2.1632,-27.832,127.8687,23.3154,161331.0
-1.0032,-9.5217,-6.4847,-19.043,126.4038,26.4893,171345.0
-0.9337,-8.2001,-9.1734,2.2583,91.5527,7.8735,181362.0
-0.6153,-8.3905,-10.4315,11.4136,70.4956,-2.6855,191374.0
-0.6333,-9.4822,-10.1885,10.376,52.124,-8.8501,201395.0
-0.6177,-11.23,-9.517,2.6245,38.269,-10.5591,211406.0
-0.6381,-12.1937,-9.0573,-5.4932,26.7334,-5.188,221430.0
-0.668,-12.1326,-9.1435,-5.9204,5.0659,15.9302,231444.0
-0.7087,-9.912,-6.7217,-1.2207,-8.728,23.6816,241467.0
-0.6656,-8.7197,-4.81,3.1128,-18.1274,26.4893,251483.0
-0.6201,-7.6267,-3.0263,5.0049,-22.522,25.1465,261495.0
-0.34,-7.2053,-1.895,5.249,-22.3389,18.9819,271517.0
-0.0802,-7.4184,-1.3348,6.7749,-17.6392,2.3804,281534.0
0.4345,-9.092,-0.662,7.5073,-15.8081,-2.4414,291547.0
0.5854,-9.8474,-0.1927,8.0566,-14.8315,-3.7842,301561.0
0.7302,-10.4184,0.5578,8.728,-14.5264,-2.5024,311575.0
0.82,-10.6303,0.7709,7.8735,-11.5356,1.4648,321592.0
0.7865,-10.6805,0.5495,2.0142,-4.8218,9.6436,331607.0
0.5854,-9.5086,0.0156,1.3428,-0.5493,12.085,341625.0
0.5171,-8.9004,-0.9122,1.3428,3.9062,10.9253,351643.0
0.4154,-8.7819,-1.2163,0.8545,4.5776,7.1411,361655.0
0.3148,-9.0261,-2.0877,0.6714,6.2256,2.8076,371672.0
0.267,-9.4846,-2.6097,2.5635,4.9438,-2.3193,381684.0
0.1448,-10.1454,-3.0658,3.0518,4.6387,-1.6479,391703.0
0.0658,-10.3872,-2.976,2.8076,3.2959,0.0,401728.0
0.0072,-10.3633,-3.0478,1.8311,2.4414,2.6245,411743.0
0.006,-10.1754,-3.2406,1.0376,1.9531,5.3101,421758.0
0.0072,-9.7875,-3.2214,1.1597,-1.2207,7.6904,431780.0
0.0275,-9.3972,-3.0035,3.7231,-3.7231,6.4697,441792.0
0.0814,-9.3518,-2.4553,5.4321,-5.9814,5.249,451808.0
0.1269,-9.3494,-1.8938,6.958,-6.7139,3.479,461828.0
0.2466,-9.3661,-1.9166,7.3242,-5.7983,2.3193,471838.0
0.322,-9.7803,-1.6915,6.1035,-4.6997,0.7935,481853.0
0.3651,-9.9754,-2.1703,2.0142,-2.9297,2.3193,492951.0
0.3436,-9.6881,-2.4445,1.9531,-2.5635,4.0283,502957.0
