acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
4.7932,-3.8786,3.5853,-39.917,13.855,-1.8311,110047.0
4.8542,-1.7801,1.5921,-35.2173,11.1084,-22.1558,121132.0
4.8255,-1.2031,1.6173,-35.9497,9.7046,-45.2271,131163.0
4.6232,-1.1468,1.6328,-29.541,7.019,-69.1528,141184.0
4.0366,-0.1844,1.7789,-19.5923,7.0801,-91.4917,151202.0
3.4536,2.1799,1.0846,7.7515,7.7515,-145.3857,161202.0
1.5263,3.371,0.2646,23.3154,9.7046,-179.2603,171216.0
0.4956,3.4477,0.3938,30.9448,6.8359,-218.1396,181235.0
-0.6656,0.2274,0.1712,31.0669,7.5073,-258.4229,191237.0
-1.4976,-6.0011,-1.8998,29.1138,14.6484,-289.978,201244.0
-1.8124,-15.7119,-1.8818,38.3911,1.5869,-281.25,211254.0
-1.4844,-19.0973,-1.8375,41.626,-3.479,-253.8452,221258.0
-1.148,-21.1109,-0.4501,37.9639,-10.437,-214.7827,231262.0
-1.0774,-21.1013,0.8308,27.832,-12.8174,-172.9736,241287.0
-1.2474,-18.4114,1.5203,20.0806,-9.8267,-133.3618,251290.0
-1.3838,-16.2554,-0.3005,7.6904,2.1973,-97.0459,261297.0
-1.8316,-15.8963,-0.9852,4.0894,1.8311,-89.0503,271318.0
-2.0925,-17.1964,-0.4848,-1.2817,-2.7466,-84.3506,281320.0
-2.0746,-18.8352,-0.9697,-2.9907,-4.3945,-71.228,291338.0
-1.901,-19.9281,-0.3148,1.8921,-7.8735,-51.9409,301357.0
-1.6305,-19.229,0.6021,6.3477,-10.376,4.8828,311381.0
-1.0942,-15.2331,1.6879,2.1362,-7.1411,28.5645,321381.0
-1.1289,-12.3421,1.7968,-5.0049,-2.0142,46.7529,331401.0
-0.899,-9.5696,0.7661,-7.4463,5.8594,54.5044,341420.0
-0.5423,-7.3729,-0.0311,-7.8125,8.667,51.6357,351425.0
-0.1472,-6.3398,-0.6812,-6.2256,2.8687,28.2593,361438.0
0.3903,-7.185,-0.4166,-1.3428,-2.5635,18.1885,371463.0
0.5171,-7.9464,-0.091,3.9673,-6.4697,11.9019,381463.0
0.5303,-8.5724,0.656,7.019,-10.498,9.0332,391480.0
0.5243,-9.2105,1.3491,6.1646,-11.4746,8.4839,401505.0
0.4884,-9.8186,1.7286,-3.2959,-5.0659,11.9019,411513.0
0.3998,-10.2304,1.5957,-7.6294,-0.7935,15.1978,421517.0
0.3771,-10.3585,1.0511,-10.376,2.6855,17.8223,431539.0
0.2909,-10.392,0.7494,-9.3994,3.6621,20.5078,441540.0
0.1544,-9.9144,0.8033,-6.2256,1.8921,22.8882,451553.0
0.0742,-9.1135,0.6452,4.2114,-0.9766,19.8364,461570.0
0.0982,-9.2955,0.5483,5.7983,-1.8311,13.7939,471578.0
0.0718,-9.7324,1.0187,6.7139,-3.0518,9.8877,481592.0
0.1341,-10.1981,1.1636,6.8359,-2.6245,8.1177,491611.0
0.1197,-10.6243,0.9553,4.6997,0.2441,8.0566,501613.0
