acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
2.4457,14.3592,1.2426,-32.7148,-1.0986,-71.6553,110061.0
1.2354,17.0575,2.2697,-12.207,-2.9297,-151.4282,120078.0
-5.017,18.3073,4.2401,7.5073,14.5264,-330.0781,130088.0
-7.5046,12.4056,1.1253,0.0,34.1187,-418.457,140098.0
-9.9994,4.5071,-0.8667,-23.4985,37.7808,-482.5439,150102.0
-10.4734,-6.2501,-4.4508,-45.5322,30.3955,-514.5264,160112.0
-9.2931,-20.8738,-5.9125,-64.0259,9.8877,-522.2778,170119.0
-6.1124,-39.2218,-3.3459,-57.8613,-52.7344,-405.3955,180137.0
-0.9541,-39.2218,0.5578,-24.8413,-75.9888,-281.7383,190145.0
-0.5124,-39.2218,5.3558,10.9863,-85.6934,-138.6719,200148.0
-0.996,-39.2218,7.4986,29.7241,-70.1904,-25.2075,210163.0
-2.5235,-38.0343,10.2975,28.1372,-47.6685,61.5234,220168.0
-4.3048,-23.7385,6.2572,-21.6064,20.6909,181.5186,230184.0
-4.4508,-19.8874,4.3299,-48.5229,34.4849,205.9937,240186.0
-5.1164,-14.5376,2.8695,-60.6689,41.2598,219.9707,250202.0
-4.78,-7.3993,-0.516,-56.2134,47.6074,222.0459,260213.0
-2.5833,-2.9509,-4.1276,-44.1895,43.6401,204.4678,270217.0
-0.8236,-1.5706,-2.8395,-21.1792,-2.4414,152.5269,280230.0
1.5886,0.1197,-1.3958,-11.8408,-16.5405,136.7187,290245.0
2.4948,0.5662,0.735,-4.6997,-26.5503,123.7183,300261.0
2.9353,-0.5387,5.4516,-1.4648,-35.0342,111.145,310265.0
3.6021,-2.3212,11.8022,2.9297,-34.668,102.478,320280.0
3.966,-3.5817,22.114,1.77,15.0146,104.7974,330292.0
2.1955,-1.4234,29.0225,-25.2075,52.7344,106.9946,340304.0
0.395,2.6887,29.5816,-65.1855,117.0044,95.9473,350312.0
0.018,4.6795,15.4318,-114.3188,205.5054,55.481,360318.0
-0.0359,4.1228,-0.5914,-148.4375,248.6572,-1.4648,370331.0
-0.3867,1.3204,-10.4603,-131.897,175.2319,-109.8022,380340.0
-1.5287,-8.6048,-27.4519,-68.0542,125.9766,-140.1367,390354.0
-1.8375,-15.767,-30.6721,-11.4746,56.7627,-156.5552,400358.0
-1.9082,-22.2936,-25.9998,19.043,-25.0854,-154.2358,410368.0
-1.7861,-23.0238,-23.2908,26.9775,-83.4351,-122.0093,420376.0
-2.3296,-19.8599,-18.1732,12.2681,-158.5083,-53.772,430386.0
-1.0355,-13.3165,-10.07,10.7422,-182.6172,-40.7715,440400.0
-0.571,-10.0042,-1.3431,16.9678,-217.5903,-33.7524,450405.0
-0.8547,-6.7397,14.637,26.3672,-247.2534,-33.9966,460424.0
0.3316,-6.3243,28.7352,39.3677,-236.5723,-41.2598,470432.0
1.6161,-7.1383,31.4203,52.9175,-100.8301,-39.7339,480448.0
1.9285,-6.3997,39.2218,27.2827,-42.2974,-46.3867,490456.0
1.7717,-10.6925,39.2218,-13.6719,42.3584,-53.772,500469.0
