acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
-3.2525,-19.557,0.5962,-62.0117,43.2129,168.1519,111132.0
-2.1213,-15.7335,-2.3978,-43.7012,47.3022,188.5376,121134.0
-1.3791,-9.4008,-2.314,8.3008,10.2539,208.9233,131139.0
0.5531,2.2841,3.0394,31.6162,-4.7607,194.519,141144.0
1.6053,6.8738,9.019,37.0483,-11.7187,172.9126,151144.0
2.2865,9.3996,12.481,24.0479,6.4087,140.686,161147.0
2.8838,9.1004,15.755,-5.6763,33.9355,99.4263,171155.0
2.5115,9.4535,17.3256,-58.5938,105.835,17.7002,181161.0
2.9604,9.0561,7.4711,-70.2515,133.3008,-32.1045,191165.0
2.1596,4.9763,2.8216,-90.0879,133.4229,-82.0923,201171.0
0.9038,-3.6679,-2.2841,-111.4502,121.0938,-125.3662,211173.0
-0.7374,-13.641,-4.8219,-114.9292,96.1304,-147.8882,221180.0
-1.1827,-21.2306,-6.2333,-40.5884,46.875,-108.3374,231180.0
-3.6428,-22.3283,-11.8908,-0.9155,25.8179,-69.0918,241188.0
-3.9409,-19.5786,-13.1358,11.4136,2.5024,-43.457,251190.0
-5.0194,-18.6712,-14.3556,-2.0142,-15.9302,-37.6587,261195.0
-3.0921,-17.9002,-15.7634,-12.3291,-36.0718,-35.9497,271198.0
-2.8036,-18.4701,-16.7031,3.0518,-105.3467,-23.8037,281205.0
-1.0618,-12.5456,-7.7081,27.8931,-140.1978,-4.5776,291205.0
-0.4214,-8.3713,1.3695,42.4805,-167.8467,3.9673,301213.0
0.6237,-5.8023,10.7512,44.7388,-175.1709,2.7466,311227.0
1.8244,-4.1264,15.3313,38.5132,-149.7803,-2.6245,321227.0
2.6276,-3.2154,18.506,18.6768,-81.9702,-17.395,331228.0
3.3543,-3.1196,21.8136,-19.6533,-44.0674,-24.8413,341247.0
3.2633,-4.385,19.5882,-24.5361,-6.4087,-30.5176,351249.0
2.8216,-6.0298,17.6692,-26.6724,21.6064,-34.5459,361249.0
2.138,-6.2034,15.2858,-18.6157,41.3208,-33.0811,371259.0
1.0008,-5.1763,12.0967,-5.7373,73.1201,-34.1797,381266.0
-1.8076,-7.4723,3.5506,4.1504,81.8481,-41.2598,392351.0
-3.0754,-10.137,-0.3292,1.2207,82.8857,-47.5464,402354.0
-3.7804,-12.955,-2.8922,-1.4038,75.9277,-51.3916,412357.0
-4.203,-15.4234,-5.867,2.8076,66.5283,-47.9126,422364.0
-3.8044,-17.4813,-7.118,17.395,32.7759,-27.71,432367.0
-3.0502,-17.1293,-5.7174,23.5596,15.8691,-13.1226,442374.0
-2.4062,-16.2147,-4.9524,25.2686,6.2866,-1.0376,452382.0
-1.6209,-14.8824,-3.6835,23.4375,-1.8921,10.376,462386.0
-0.8499,-13.7966,-2.4433,21.9116,-8.9111,18.9209,472392.0
-0.2682,-10.2376,0.753,25.2686,-22.3999,31.0059,482399.0
0.7338,-9.2237,2.3906,25.6348,-26.3672,31.25,492407.0
1.0223,-8.2971,3.1663,24.0479,-25.7568,30.3345,502410.0
