acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
-6.3698,12.809,18.4593,57.8003,-207.4585,-254.6387,110030.0
-5.6371,8.9818,20.984,50.6592,-166.3208,-310.4858,120033.0
-5.4684,2.1991,22.2397,21.1792,-122.1313,-338.8672,130033.0
-4.9476,-8.6718,25.4312,-13.3057,-83.0688,-357.3608,140033.0
-3.2573,-17.9206,30.4842,-38.5132,-40.9546,-343.5059,150033.0
-1.6173,-22.1128,27.9691,-26.123,102.9663,-227.1118,160035.0
0.6237,-25.8981,18.7251,-17.0898,176.8799,-165.0391,170035.0
-0.0515,-25.8478,12.9143,-26.3672,216.3086,-99.1211,180036.0
0.8811,-25.0505,5.6419,-43.0908,230.3467,-34.1187,190041.0
0.8835,-26.3482,-0.1508,-56.7017,229.6143,12.5122,200048.0
1.0056,-24.5322,-4.701,-78.9795,200.6836,102.5391,210049.0
1.3001,-21.3659,-12.882,-84.4727,170.4102,124.3896,220050.0
1.6305,-20.219,-14.9219,-88.9282,128.0518,137.9395,230057.0
2.144,-19.4086,-13.72,-82.9468,72.3877,144.7754,240065.0
2.4517,-19.6348,-11.8501,-73.7915,24.4751,150.3906,250067.0
2.211,-18.2857,-8.5186,-60.8521,-38.8184,184.8755,260075.0
1.4736,-11.5185,-3.5147,-56.5186,-48.0957,200.9888,270075.0
0.5602,-6.8893,-1.3288,-52.063,-52.6123,210.4492,280083.0
-0.1784,0.0862,3.0191,-42.4194,-61.7676,211.731,290083.0
0.0898,5.0721,4.1168,-26.2451,-56.8237,188.5376,300091.0
0.3053,6.1184,2.3296,-8.3008,-45.5322,95.6421,310092.0
1.2378,5.7832,5.3091,1.0376,-61.6455,58.8989,320095.0
1.7526,3.286,6.7684,7.6294,-66.4673,24.292,330100.0
2.1919,0.419,8.1295,12.8784,-64.4531,-0.7324,340101.0
2.5079,-2.053,9.9695,20.752,-61.2793,-12.8174,350105.0
2.6875,-3.5865,11.9614,45.7764,-36.8652,-14.7095,360109.0
2.8192,-4.9153,11.7723,49.4385,-13.855,-15.686,370110.0
3.3471,-6.6355,9.3745,44.6777,6.8359,-20.2637,380114.0
3.8044,-8.8981,7.6567,29.9072,18.7378,-24.1089,390117.0
4.1611,-9.7743,6.3805,18.9209,23.3154,-20.2637,400118.0
4.4568,-9.8641,4.5645,19.043,25.3296,-8.728,410118.0
4.8375,-10.2951,2.2182,40.8325,21.2402,-5.6152,420120.0
4.9476,-10.252,1.3396,45.5322,15.8081,-0.6714,430123.0
4.9081,-10.1622,1.3934,43.5181,6.8359,3.9673,440128.0
4.9344,-10.2915,1.8878,37.6587,-1.77,5.4321,450132.0
4.8016,-10.1658,2.9592,25.6958,-7.9956,9.5825,460137.0
4.5669,-9.5553,3.6524,-1.5869,-2.8687,11.2305,471222.0
4.4891,-9.3649,3.5075,-10.2539,0.9155,12.8174,481226.0
4.2772,-8.8609,3.5207,-11.6577,1.5259,15.7471,491228.0
4.1156,-8.1678,3.5745,-6.958,1.0986,18.4937,501234.0
