acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
0.2717,-0.6812,-11.4539,-20.0806,-102.1729,-17.395,110045.0
-0.4585,-0.2239,-10.5129,-8.7891,-144.7754,-49.6826,120060.0
-2.1165,0.5231,-7.2018,4.5776,-185.791,-81.9702,130081.0
-4.1707,2.0291,-0.7745,21.1182,-220.7642,-118.8354,140095.0
-7.3849,8.0469,15.1517,66.4063,-215.1489,-205.2002,150112.0
-7.8207,8.6143,16.5703,81.0547,-165.1611,-258.667,160125.0
-8.1487,3.9708,19.3703,55.2368,-119.2017,-317.9321,170140.0
-7.9715,-6.1268,22.5989,1.4648,-80.7495,-362.0605,180161.0
-6.0729,-23.4213,25.9807,-61.9507,-33.3252,-382.8125,190181.0
-3.6547,-37.644,29.3374,-68.6646,73.1812,-252.9907,200194.0
-1.6041,-36.399,21.9153,-44.0063,144.043,-152.0386,210203.0
-1.3192,-39.1715,15.3516,-48.3398,186.0962,-70.4346,220216.0
-3.6763,-35.8065,14.9302,-60.5469,197.7539,17.334,230231.0
-5.7174,-29.6845,4.5418,-56.0913,226.3184,102.9663,240241.0
-6.9791,-23.9037,-9.0824,-54.4434,217.1631,195.4346,250256.0
-8.5641,-11.9662,-14.4239,-52.2461,191.4062,206.604,260269.0
-7.6363,-4.1922,-22.6491,-35.3394,157.1045,196.167,270278.0
-5.5067,-1.0606,-26.7253,-27.1606,99.3042,159.5459,280292.0
-2.6288,-6.1926,-24.1922,-27.8931,15.4419,107.1777,290306.0
-0.9445,-9.3482,-14.8297,-0.1221,-103.5767,87.8906,300319.0
0.1616,-8.4827,-8.855,18.7988,-140.1367,100.8301,310336.0
-0.2119,-5.2876,0.6117,35.0952,-166.687,114.563,320353.0
-0.1185,-2.3607,6.8857,46.6919,-163.3301,117.981,330368.0
0.0563,-0.1652,9.0261,43.7012,-134.2773,109.375,340391.0
0.3292,0.419,11.6574,7.9346,-90.271,60.6689,350409.0
0.5531,-0.6943,13.7846,8.606,-65.4907,36.2549,360419.0
0.7147,-2.3583,12.724,16.9067,-45.2881,13.7939,370439.0
0.8966,-4.7022,12.8186,25.8179,-38.3911,-4.7607,380460.0
0.8763,-7.9045,13.4482,31.7383,-32.7759,-17.395,390469.0
0.7865,-10.5141,13.945,38.208,-9.0332,-18.4326,400489.0
0.2945,-12.8748,12.8736,31.5552,10.2539,-11.1084,410505.0
0.1305,-13.3165,9.93,16.2354,33.0811,-4.2114,420527.0
0.1413,-13.216,6.0753,1.6479,51.5137,3.54,430550.0
0.0706,-12.5911,2.2996,-4.9438,60.9741,12.6953,440562.0
0.1233,-10.89,-0.7434,3.8452,53.1006,24.231,450575.0
0.4585,-7.1347,-4.4963,12.6343,39.3677,21.7896,460576.0
0.7913,-6.5146,-4.5107,19.043,21.1792,13.855,470583.0
0.9768,-6.1758,-3.0754,20.874,3.1128,4.7607,480587.0
1.3048,-6.8342,-1.8004,18.5547,-8.1177,-4.1504,490602.0
1.6592,-8.3414,-0.7314,7.2021,-18.9209,-13.855,500634.0
