acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
-3.972,-17.9517,10.7152,32.5317,-149.7803,-132.7515,110041.0
-4.6148,-19.2183,13.781,40.9546,-108.2153,-60.3027,120047.0
-4.8866,-15.3133,14.5388,42.3584,-70.8618,-33.6304,130051.0
-4.3419,-15.3576,11.874,23.3154,-29.2358,-25.0244,140053.0
-3.8032,-16.1058,8.9376,2.6245,0.9766,-19.2871,150061.0
-3.383,-16.0998,6.954,-10.0708,17.395,-7.1411,160066.0
-3.0347,-15.4127,5.618,-14.0991,32.0435,24.8413,170073.0
-2.4098,-13.4207,4.0534,-12.7563,35.8887,39.917,180078.0
-2.0722,-11.7759,4.2473,-11.5356,37.2314,52.1851,190078.0
-1.5921,-10.4279,3.9624,-15.1978,41.0767,58.3496,200081.0
-1.1253,-9.3506,3.1532,-21.1182,45.5933,60.6079,210082.0
-0.729,-8.278,2.6001,-19.165,37.4146,60.0586,220087.0
-0.0766,-6.4572,2.976,-12.8174,29.3579,56.5186,230089.0
0.0706,-5.9209,3.2549,-5.3711,22.0947,51.9409,240093.0
0.0575,-5.5198,3.6847,5.0049,14.9536,46.814,250099.0
0.1592,-5.0542,4.5346,14.4043,7.8125,41.0156,260105.0
0.2322,-4.9787,5.0901,15.2588,6.8359,20.9961,270112.0
0.2813,-6.8319,4.9297,10.1318,8.728,10.437,280112.0
0.4393,-7.859,4.4616,8.7891,9.5215,4.7607,290112.0
0.5602,-8.4288,3.972,8.0566,9.3994,4.0283,300120.0
0.6165,-8.8957,3.6607,7.3242,7.6294,4.8828,310120.0
0.6452,-9.3314,3.3603,6.5918,3.1738,10.498,320125.0
0.4549,-9.3099,3.8642,9.3994,-0.6714,14.4043,331212.0
0.2957,-8.7293,4.6124,7.3853,-2.3804,16.7236,341215.0
0.2418,-8.3582,4.6352,4.3335,0.5493,15.7471,351217.0
0.2227,-8.2935,4.2701,1.4038,4.1504,12.7563,361220.0
0.2215,-8.9244,3.7338,0.7324,4.3945,7.5073,371221.0
0.0718,-9.183,4.0414,3.6011,1.2817,7.3242,381228.0
0.018,-9.2907,4.373,5.3711,-0.4883,8.4839,391236.0
-0.0371,-9.232,4.4293,5.3101,0.3662,10.498,401239.0
-0.0215,-8.8705,4.5131,6.958,1.1597,12.6953,411245.0
0.0156,-8.5641,4.5969,5.0659,2.6855,10.376,421249.0
0.1113,-8.6239,4.4281,1.5259,4.3335,8.3008,431251.0
0.2059,-8.7257,4.3144,2.9297,4.3945,7.2632,441254.0
0.322,-8.7652,4.1839,6.4087,4.3945,7.5073,451258.0
0.4489,-8.7807,3.9516,10.2539,4.1504,8.3008,461266.0
0.5279,-8.7795,4.1982,14.4043,0.9155,10.1318,471271.0
0.5722,-8.4599,3.887,15.0757,0.6714,10.2539,481271.0
0.5782,-8.4707,3.6559,13.3667,0.6104,8.9111,491278.0
0.5112,-8.6933,3.7254,9.5825,-0.8545,6.7139,501281.0
