acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
-8.4551,-39.2218,11.3988,-24.9023,-8.0566,89.9048,110037.0
-9.4667,-21.3264,10.7512,-26.7334,45.166,287.3535,120039.0
-9.9455,-14.1018,12.1554,-53.1006,67.5659,317.3828,130041.0
-9.7205,-10.0425,12.6833,-84.6558,95.8862,321.0449,140042.0
-8.9639,-6.3075,11.2707,-111.9385,131.1646,314.6973,150043.0
-7.4687,-1.4581,6.5589,-122.7417,169.6777,304.6265,160044.0
-3.9277,4.7058,-8.685,-106.6895,183.7158,255.7373,170050.0
6.1926,19.9617,-17.7913,-94.4214,145.2026,211.0596,180053.0
8.6622,24.9931,-22.3104,-76.355,65.918,141.7236,190056.0
7.7357,23.6966,-19.6301,-36.438,-41.5039,47.2412,200060.0
5.0853,17.5196,-14.0516,9.8877,-136.1694,-48.8281,210061.0
1.4054,10.6793,-5.2553,78.0029,-228.0273,-163.8184,220065.0
-3.2561,-4.8052,-1.9573,86.3647,-241.272,-186.3403,230073.0
-4.0965,-12.4834,2.1081,74.3408,-249.8779,-186.3403,240081.0
-5.0135,-19.6959,6.3147,37.4756,-247.8027,-171.0205,250085.0
-6.6212,-23.4177,10.6027,0.2441,-241.1499,-134.0942,260090.0
-8.175,-21.4293,15.9394,19.2261,-206.604,-21.4233,270091.0
-9.2967,-16.1896,22.2457,34.729,-159.8511,6.2866,280099.0
-8.8945,-14.3999,20.9086,36.0718,-102.6001,22.522,290102.0
-8.2971,-12.6941,18.6041,25.0854,-52.063,28.9307,300108.0
-7.5082,-12.6713,16.4949,6.8359,-14.4043,24.292,310110.0
-6.5553,-13.6888,14.1533,-14.8315,39.917,25.5737,320110.0
-4.3491,-12.9287,8.4635,-13.2446,55.7861,39.1235,330118.0
-3.3746,-11.4275,6.4344,-10.9253,62.3169,52.7344,340121.0
-2.5582,-9.2308,5.3439,-6.1035,61.6455,63.8428,350142.0
-1.7538,-7.0725,4.4101,-2.3193,59.9365,68.7256,360166.0
-1.0714,-5.9005,3.0754,-5.3711,56.7627,57.312,370175.0
-0.0407,-5.0051,1.3934,-7.5073,48.1567,51.1475,380195.0
0.182,-4.4185,1.7585,-2.4414,35.4614,46.3257,390223.0
0.2418,-4.3838,2.2529,2.0752,24.4751,40.1611,400223.0
0.2322,-4.8495,2.7689,2.8687,15.686,32.4097,410248.0
0.0982,-5.1116,3.6368,1.709,-0.3662,21.4844,420272.0
-0.3364,-6.3183,5.0087,3.6011,-4.0283,15.8691,430281.0
-0.5578,-6.9599,5.3726,5.6152,-5.7983,12.6343,440292.0
-0.7338,-7.2652,5.691,11.2915,-7.019,11.9019,450310.0
-0.8248,-7.5944,5.6587,17.0898,-7.2021,10.9253,460336.0
-1.0475,-8.1451,5.4696,19.3481,-6.8359,7.7515,470339.0
-1.3791,-8.661,6.7349,21.4844,-8.9722,7.0801,481439.0
-1.4653,-8.9974,6.8893,17.5171,-5.0659,4.6997,491446.0
-1.4796,-9.4751,6.7038,11.1694,1.1597,1.709,501451.0
