acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
-0.917,-18.2989,7.9212,-113.6475,80.5054,183.1055,110089.0
-1.4545,-14.2,8.023,-103.5767,88.8672,192.1997,120093.0
-2.6995,-4.6651,5.7676,-63.1104,101.9287,200.3784,130099.0
-2.7186,8.8538,-3.0478,-20.3247,116.5161,190.6128,140100.0
-1.5024,20.5973,-9.5289,5.3711,39.1846,48.4009,150102.0
-2.6133,26.6714,-1.1468,-7.0801,-15.5029,-56.7017,161220.0
-3.292,21.1923,3.9851,-8.1787,-33.9355,-154.1748,171226.0
-3.6895,15.4857,7.1431,-9.1553,-23.0713,-235.6567,181233.0
-3.3315,13.5907,6.2644,3.9062,-2.0142,-281.3721,191234.0
-2.9161,1.7514,0.8619,-31.8604,17.1509,-358.7646,201235.0
-2.0231,-9.9024,0.3364,-58.7769,-3.2959,-376.0986,211236.0
0.5962,-30.392,-0.2933,-104.3701,-25.6348,-376.8921,221244.0
1.6185,-39.2218,7.1251,-125.5493,-61.4624,-318.5425,231245.0
1.0774,-39.2218,15.6916,-55.9082,-84.2896,-178.9551,241253.0
-0.6907,-39.2218,21.373,3.7842,-15.3198,52.4292,251255.0
-3.8571,-39.1739,24.5166,-13.9771,21.8506,127.7466,261260.0
-4.798,-35.5359,20.9277,-35.6445,86.9141,186.5845,271268.0
-5.7389,-30.2878,15.3768,-55.8472,150.5127,233.7036,281273.0
-6.2249,-21.3383,6.6942,-48.645,199.2187,275.2686,291281.0
-5.9891,-7.4974,-3.7373,-28.0762,215.3931,296.9971,301285.0
-1.2067,12.5732,-16.5056,-27.1606,165.4663,254.3945,311286.0
0.4657,17.4118,-12.6426,0.4272,89.1724,198.1812,321289.0
0.9002,20.1245,-8.4025,24.5361,32.1655,138.0615,331291.0
0.929,18.1612,-5.5605,25.5737,0.4272,69.7021,341292.0
1.5263,12.4654,-3.0466,7.9956,-35.2173,-41.5039,351294.0
3.2178,-4.9213,-0.7554,-8.7891,-43.457,-60.791,361302.0
3.1232,-8.4192,2.4888,-2.6855,-56.0303,-46.4478,371305.0
2.3607,-7.44,5.029,23.0713,-61.4624,-19.165,381310.0
1.5502,-6.9252,6.6092,39.978,-58.4717,-9.2163,391318.0
1.3982,-9.2081,7.9763,31.7993,-55.4199,-35.2783,401323.0
2.0853,-16.2339,10.7033,29.9072,-51.9409,-42.2974,411326.0
2.466,-18.646,11.0636,35.2173,-41.5649,-38.7573,421331.0
2.988,-19.6301,11.0768,45.4102,-29.541,-24.1089,431339.0
3.1556,-18.9405,10.3489,53.1006,-15.7471,-2.4414,441341.0
3.0263,-16.3955,9.517,55.6641,11.2915,44.4336,451348.0
2.5331,-10.0365,5.7736,45.5933,23.3154,58.2275,461348.0
2.4936,-7.8374,3.7924,33.9355,30.7007,63.7207,471348.0
2.4768,-5.8419,2.8491,24.4751,30.5786,64.27,481354.0
2.4888,-4.0378,2.4565,18.6768,26.9165,61.0962,491360.0
2.6073,-3.0394,1.8818,12.146,24.5972,41.8091,501367.0
