acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
-0.923,-24.9787,-6.8354,-8.667,-43.9453,-245.7886,111136.0
-0.9876,-24.0533,-2.3475,3.7231,-77.3926,-198.4253,121144.0
-1.2534,-22.1799,1.7274,18.1885,-93.0786,-151.8555,131149.0
-1.4006,-18.3695,2.721,25.1465,-68.3594,-86.9751,141151.0
-1.6664,-17.5495,2.217,13.6108,-56.9458,-66.1621,151159.0
-1.7957,-16.52,1.312,7.7515,-49.7437,-47.7295,161162.0
-1.7502,-15.7108,-0.5399,9.8877,-42.9688,-32.4097,171163.0
-1.5874,-15.6018,-2.4612,12.207,-42.9077,-20.3247,181167.0
-1.4329,-17.5315,-4.8147,24.5972,-65.1855,3.3569,191169.0
-1.136,-19.059,-4.968,36.1328,-82.8247,20.9961,201176.0
-1.1121,-20.9145,-1.7801,47.3022,-104.248,44.1284,211178.0
-0.9685,-20.7901,4.1899,57.6172,-121.0938,75.3784,221179.0
-0.9828,-19.0507,7.8446,56.1523,-111.9995,109.8633,231183.0
-1.2091,-16.4709,9.8904,20.3247,-55.1758,159.4849,241183.0
-1.5,-9.2847,7.3622,4.8218,-20.0195,167.3584,251186.0
-1.1444,-6.0118,3.2094,-3.2349,7.8125,164.856,261194.0
-0.6668,-3.401,0.1664,-3.54,17.2729,152.0996,271194.0
-0.0611,-1.8232,-1.3827,0.7324,10.6201,130.4321,281194.0
0.4513,-1.6951,-1.5502,17.5171,-13.7329,76.1108,291211.0
1.3324,-3.8319,-0.3807,27.5879,-26.4893,52.6123,301222.0
1.7119,-5.7952,1.4593,33.2642,-34.0576,34.3018,311226.0
2.0889,-7.7381,2.8156,31.5552,-34.5459,24.292,321230.0
2.2146,-8.9507,3.7757,22.2168,-28.5645,21.6675,331233.0
2.2865,-9.2009,4.0797,-1.5869,-7.3242,28.2593,341236.0
2.1225,-8.8358,1.5203,-10.9253,2.1973,29.9683,351244.0
2.0255,-8.3953,0.5507,-14.5264,5.6763,29.6021,361246.0
1.9417,-7.58,-0.0275,-12.085,5.0049,27.6489,371252.0
1.9668,-6.9635,-0.4645,-5.9814,3.1128,21.7896,381254.0
1.9788,-6.7971,-0.3771,4.1504,-6.3477,2.6245,391256.0
2.0997,-8.023,0.8583,7.5684,-8.9722,-5.9814,401264.0
2.1308,-8.8394,1.3408,10.5591,-8.728,-11.7798,411270.0
2.1835,-9.5253,2.1931,9.9487,-7.9346,-14.5264,421273.0
2.2577,-10.3394,2.1668,2.6245,-3.0518,-14.9536,431277.0
2.2098,-11.0864,1.3803,-9.5825,9.2163,-7.9346,441279.0
2.1117,-10.9319,-0.5614,-7.3242,10.9253,-2.8687,451282.0
2.0985,-10.2412,-1.093,-2.1973,9.3994,1.77,461287.0
2.053,-9.6977,-1.2617,1.4038,5.7983,4.2725,471294.0
2.0195,-9.323,-0.8763,4.5776,1.0986,4.3945,481301.0
1.9956,-9.0166,-0.2586,6.5308,-3.418,1.0986,491308.0
2.0111,-9.2129,0.6584,3.479,-2.6855,-1.1597,501316.0
