acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
-4.604,-13.7367,-2.7114,-41.9922,-34.79,277.5879,110035.0
-3.9205,-6.4655,-6.5685,-82.8857,-45.4102,277.1606,120042.0
-3.0095,-4.4209,-6.4488,-131.1646,-120.5444,225.647,130047.0
-2.6528,-1.6472,1.3012,-124.7559,-149.5361,208.8013,140051.0
-2.065,-0.2502,4.9344,-106.7505,-159.668,191.2231,150051.0
-1.4916,0.7003,8.0385,-90.5762,-156.3721,171.6309,160055.0
-1.2689,1.7729,10.5465,-77.3315,-143.2495,152.1606,170060.0
-1.6245,3.1328,13.5009,-42.7246,-98.938,105.7739,180060.0
-0.826,3.1125,19.5511,-20.813,-60.8521,75.0732,190061.0
-0.3891,0.8475,19.3176,-9.1553,-12.3901,45.7764,200071.0
-0.9445,-0.0108,19.7641,0.0,26.6113,28.9917,210077.0
-2.0698,0.2765,21.5658,9.5215,60.8521,19.4092,220105.0
-3.3854,-1.0175,23.9648,41.9312,146.9116,-12.3901,230136.0
-5.7461,-1.1145,24.1084,71.6553,210.6934,-25.1465,240136.0
-5.679,-1.0894,14.8213,82.9468,285.3394,-45.8374,250166.0
-4.7752,-2.4732,5.1727,66.4063,328.4912,-73.1812,260195.0
-3.0957,-5.5929,-2.2577,42.4194,325.0732,-103.5156,270197.0
-1.2881,-8.4312,-9.4044,21.6064,263.2446,-130.8594,280228.0
1.4784,-16.3632,-20.6991,17.1509,204.9561,-133.3618,290249.0
2.1979,-22.7545,-19.247,11.0474,121.521,-122.2534,300254.0
2.1871,-23.9288,-11.5005,14.5264,37.2925,-80.6885,310279.0
1.9225,-20.6213,-3.7541,23.9868,-10.2539,-26.6724,320310.0
2.0423,-18.409,-0.6464,16.6626,-1.4038,29.1138,330316.0
2.654,-13.7918,-1.895,-3.7842,0.8545,49.9268,340316.0
2.8407,-10.641,-0.9553,2.5024,-9.6436,65.4297,350317.0
2.9305,-7.8398,0.4573,10.376,-21.9727,71.167,360317.0
3.0742,-5.9125,1.1648,14.0991,-29.1138,68.4204,370321.0
2.8467,-5.0314,1.913,15.2588,-36.1938,49.3164,380324.0
2.5702,-3.5638,5.7616,12.085,-50.9033,37.0483,391417.0
2.6348,-4.2222,7.4651,8.5449,-49.7437,21.1792,401424.0
2.8683,-5.8095,7.4184,4.6997,-39.4897,7.5073,411431.0
2.97,-7.3454,6.6272,0.9766,-28.8086,0.2441,421433.0
3.0275,-9.1937,5.2493,9.3994,-22.522,1.2817,431437.0
3.0023,-9.1877,4.1958,16.5405,-20.0195,4.4556,441437.0
2.9832,-9.5469,3.6152,20.752,-20.6299,7.4463,451440.0
2.8802,-9.9958,3.571,21.3623,-22.9492,9.7046,461440.0
2.7605,-10.0449,3.7996,23.3154,-23.9868,14.2822,471440.0
2.6624,-9.4296,3.8834,27.2827,-15.564,23.5596,481446.0
2.6085,-7.8422,2.6516,32.8369,-13.6108,25.2075,491448.0
2.5402,-7.3801,2.3284,34.5459,-13.4888,22.644,501452.0
