acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
0.4513,-5.8012,20.9169,23.7427,45.5322,-242.5537,110940.0
-1.4222,-8.321,15.4917,-16.3574,122.8027,-229.5532,120946.0
-3.31,-15.5719,-0.8164,-82.5195,218.4448,-202.5146,130954.0
-4.9608,-33.8672,-11.9926,-91.2476,227.0508,-160.6445,140960.0
-4.1539,-36.7678,-13.6841,-58.8989,173.0957,-92.7124,150964.0
-4.2294,-33.8803,-14.4706,-3.418,114.2578,-6.897,160972.0
-5.12,-27.0928,-14.4239,35.0342,69.458,67.9932,170977.0
-5.1918,-19.9533,-8.339,57.251,-15.4419,131.7749,180985.0
-4.2449,-7.6722,-6.6379,56.8237,-31.7383,131.4087,190986.0
-3.037,-5.1763,-6.9109,44.1895,-37.7197,114.3188,200988.0
-1.7621,-5.8849,-8.2624,23.4985,-41.687,90.1489,210996.0
-0.5076,-7.8781,-8.8274,7.4463,-53.0396,73.3643,221002.0
0.6812,-7.8111,-10.1598,6.5308,-94.0552,73.6084,231009.0
2.7354,-8.4443,-8.2073,9.7046,-128.1738,74.0356,241012.0
3.0933,-8.5449,-4.5023,19.3481,-158.9966,80.4443,251013.0
2.7821,-8.3139,3.7816,28.2593,-184.5703,90.0879,261018.0
2.5977,-5.6036,15.852,25.5127,-191.2231,102.0508,271026.0
2.2769,-3.2825,24.695,-5.6152,-65.1855,85.022,281029.0
3.9851,1.2103,17.4872,-36.8652,17.0288,49.4385,291034.0
4.1073,-1.7119,17.1425,-67.0776,52.7344,9.0942,301036.0
3.8942,-4.5957,13.9295,-74.2798,85.2051,-13.6108,311036.0
3.2477,-6.2764,9.1447,-59.4482,110.6567,-25.0854,321043.0
2.4924,-8.9052,4.6771,-25.1465,107.5439,-33.8745,331050.0
0.7051,-13.2016,0.5782,-6.8359,95.0928,-23.4375,341052.0
-0.6249,-12.7024,-2.7007,11.6577,87.5854,-10.1318,351054.0
-1.7071,-12.5444,-4.276,20.2026,76.2329,-3.2959,361058.0
-2.1823,-12.2152,-4.8818,19.5313,60.3027,-1.3428,371061.0
-2.575,-12.5372,-7.2484,15.0757,40.0391,-3.7842,381062.0
-2.065,-13.2292,-9.997,16.1743,21.8506,-3.9673,391063.0
-1.1779,-13.4003,-10.0736,24.5361,1.3428,-2.6245,401063.0
-0.2191,-12.8449,-9.5684,35.7666,-19.4092,2.5635,411066.0
0.6249,-12.2835,-7.6722,47.6685,-40.1611,8.5449,421069.0
1.1791,-11.4191,-3.5937,55.6641,-66.04,24.5972,431075.0
1.8627,-9.0513,3.9085,26.001,-52.124,27.2827,442158.0
2.2972,-9.8031,2.8371,0.7324,-25.8789,23.3765,452161.0
2.5809,-9.894,0.1556,-13.3667,-7.2632,24.0479,462162.0
2.7809,-9.3972,-1.4593,-14.7705,-4.4556,27.1606,472168.0
2.8563,-7.5537,-0.3172,4.6387,-24.7192,27.1606,482170.0
2.7222,-6.6523,1.0319,14.8926,-34.1797,22.3389,492172.0
2.4972,-6.4727,1.9345,24.231,-37.8418,13.7939,502173.0
