acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
-1.136,-23.9995,1.5754,-58.1665,225.5249,27.9541,110047.0
-2.636,-15.3025,-2.4852,-63.0493,226.3184,72.1436,120054.0
-3.4596,-8.4072,-7.3215,-65.4297,190.1245,56.2744,130058.0
-3.3327,-4.5693,-17.2802,-37.2314,144.2871,23.8037,140061.0
-2.2577,-4.9368,-19.9114,4.2725,82.7637,-5.4321,150067.0
-2.3966,-8.5114,-18.8591,47.1802,14.0381,-33.8135,160072.0
-1.9058,-12.2511,-14.1821,80.2612,-54.3213,-48.8281,170075.0
-1.5945,-15.0464,-13.1418,94.6045,-125.5493,-31.4331,180082.0
-1.5299,-18.6832,-8.078,100.1587,-167.0532,-11.2305,190082.0
-0.6823,-17.6177,-2.2314,93.8721,-194.1528,20.9351,200088.0
-0.0575,-15.4079,0.5674,64.27,-189.6973,54.6265,210094.0
0.6297,-13.8493,3.626,22.0947,-176.3306,78.6743,220096.0
1.6795,-13.1502,6.681,-42.1143,-126.2817,114.8071,230103.0
1.3372,-7.9511,6.5541,-35.2173,-93.8721,127.5635,240109.0
1.3982,-4.4604,7.9942,-18.0054,-76.9043,123.5962,250111.0
2.7665,-0.4824,9.1327,7.2632,-60.9131,108.1543,260114.0
3.4441,0.729,12.8952,19.7754,-45.166,80.8716,270120.0
4.0438,0.7494,16.7857,14.4043,23.1934,26.3672,280120.0
3.8152,-4.2796,14.4382,-47.6074,61.5234,3.0518,291208.0
3.1388,-7.0701,10.7164,-71.8384,95.9473,-8.728,301209.0
2.2685,-8.8274,5.2792,-78.4912,121.2769,-10.2539,311216.0
1.4114,-10.6865,-1.1684,-72.876,131.4697,-10.0098,321221.0
0.8679,-11.5592,-8.2516,-25.3296,89.7217,-4.8218,331224.0
-1.0283,-10.3501,-7.8326,7.5073,53.9551,-3.8452,341224.0
-1.7298,-9.7324,-5.6419,35.0342,26.001,-9.7656,351227.0
-1.8304,-10.7595,-3.5458,39.917,9.6436,-22.1558,361228.0
-1.5826,-13.3656,-2.7222,26.123,6.5308,-33.4473,371229.0
-1.1193,-16.0783,-4.3562,1.1597,11.7187,-26.6724,381235.0
0.2071,-17.7243,-5.0398,7.3242,7.7515,-9.9487,391237.0
0.7985,-15.8879,-5.442,20.874,-1.77,10.9253,401239.0
1.1815,-13.3513,-5.2517,36.6211,-12.9395,28.5034,411245.0
1.5766,-10.8062,-3.1747,49.9878,-28.6255,39.2456,421250.0
1.7214,-8.7736,-0.5171,48.1567,-42.4805,44.7388,431251.0
2.6863,-5.3822,3.6655,32.4097,-37.5366,37.9639,441255.0
3.1412,-5.5713,4.4736,12.3291,-26.6724,27.2827,451256.0
3.4081,-6.3363,3.5949,-1.9531,-12.8784,17.9443,461262.0
3.553,-6.9168,1.8543,-7.6294,-2.7466,12.3291,471264.0
3.5243,-7.3694,1.1612,-0.7324,-3.8452,5.8594,481275.0
3.158,-7.7572,0.0227,6.1646,-6.897,2.7466,491294.0
2.8623,-8.3342,0.3555,12.9395,-11.9629,-0.4883,501297.0
