acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
-0.4082,-6.3255,-16.3548,-25.1465,57.8613,-179.0161,110035.0
-1.2546,-15.9933,-18.9465,-3.479,-30.3345,-168.457,120039.0
-1.6556,-31.4466,-11.8609,9.3384,-89.4165,-111.7554,130042.0
-2.7653,-24.4651,1.4449,56.7017,-145.874,-19.165,140050.0
-3.784,-10.3848,15.4462,104.9194,-162.2314,63.5986,150051.0
-3.9193,1.2953,24.5561,99.9146,-109.6802,70.9839,160053.0
-2.2182,4.6029,24.2413,12.146,82.6416,-71.4111,170056.0
0.0599,-0.2514,19.0447,-4.6997,115.9668,-111.6333,180059.0
1.3611,4.5071,19.5941,18.5547,126.0376,-123.1689,190059.0
0.9278,7.5908,11.2671,36.499,166.687,-158.1421,200062.0
-0.8691,10.896,6.6032,35.0342,166.5649,-204.7119,210068.0
-4.4592,4.8949,1.4557,9.3994,126.0376,-342.6514,220068.0
-8.6838,-39.1739,-9.6019,-37.4756,86.6699,-356.5063,231155.0
-8.7197,-39.2218,-5.7293,14.7705,25.4517,-249.3896,241155.0
-9.2344,-36.083,-1.4521,90.6372,-7.1411,-81.9092,251158.0
-9.3422,-24.2676,-0.2765,101.3184,-1.5259,20.9961,261159.0
-8.4132,-14.1689,-5.3917,38.4521,42.1753,63.1714,271163.0
-4.1001,-8.9447,-9.1686,47.8516,45.4712,74.4019,281167.0
-2.3427,-6.0585,-9.2739,52.2461,21.7896,70.6177,291174.0
-1.1181,-4.8291,-6.9947,48.0957,-6.4087,58.5327,301181.0
-0.3747,-4.9668,-4.6029,44.1895,-26.9775,43.0298,311183.0
-0.1628,-5.8203,-0.1987,32.8979,-48.645,22.3999,321189.0
-0.6069,-6.2118,2.2362,19.104,-52.3071,15.8691,331196.0
-0.7374,-8.102,3.3555,2.9297,-47.6685,6.6528,341198.0
-0.7278,-10.2663,3.8199,-13.4277,-41.748,3.0518,351204.0
-0.9852,-11.5628,3.6176,-24.6582,-34.668,11.9629,361211.0
-1.0606,-11.8872,2.8515,-15.3198,-30.1514,39.7949,371214.0
-1.2031,-9.0896,1.907,-4.9438,-34.1797,49.3164,381218.0
-1.3012,-7.6183,1.6843,-0.4272,-36.8042,50.354,391223.0
-1.2833,-7.2784,1.5024,-1.8921,-37.7808,42.1753,401225.0
-1.5263,-7.6519,1.8866,-7.019,-39.3677,30.8228,411229.0
-1.7454,-8.2109,2.9042,-7.2632,-35.3394,13.2446,421231.0
-1.6903,-11.4886,2.4588,-8.728,-24.4141,8.728,431235.0
-1.5467,-12.9287,0.9577,-11.7798,-15.3198,12.2681,441241.0
-1.6197,-13.4614,0.5195,-14.7705,-12.146,22.2778,451246.0
-1.5299,-13.2363,-0.3699,-10.9253,-12.5732,34.3018,461247.0
-1.4437,-12.7012,-0.4118,-4.1504,-18.1274,57.0679,471254.0
-1.3312,-10.7152,-1.2857,-8.7891,-22.7051,64.1479,481260.0
-1.5203,-9.1674,-0.7003,-15.0146,-29.48,68.1152,491265.0
-1.5897,-7.7297,0.3759,-15.686,-35.2173,66.5283,501285.0
