acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
-8.8526,-39.2218,7.7129,-110.6567,-183.2275,-338.0127,110034.0
-7.4268,-39.2218,19.6839,-82.3975,-178.894,-179.0771,120039.0
-7.592,-39.2218,22.132,46.814,-31.4331,149.292,130040.0
-8.5317,-26.2165,17.7506,34.4238,27.3438,213.4399,140042.0
-8.2037,-16.5439,15.4402,7.2021,72.6929,247.1313,150049.0
-7.0617,-9.0561,14.0085,-26.7944,108.3984,253.2959,160049.0
-5.4073,-3.0107,13.0616,-28.8696,129.6997,234.5581,170049.0
-2.9544,3.4237,11.072,3.418,160.5225,147.0947,180051.0
3.3627,3.4752,1.6843,-6.1646,162.6587,79.4678,190056.0
5.1511,-0.8547,-1.6831,-32.8979,152.771,31.8604,200064.0
5.4923,-1.0235,-4.6232,-35.2783,132.6294,17.4561,210066.0
5.0937,1.7885,-9.0633,-20.3857,111.2061,15.8081,220089.0
4.8674,3.1328,-14.4394,42.6636,46.814,-21.9116,230113.0
2.3068,4.6795,-16.0196,63.6597,-0.3052,-49.8657,240134.0
0.0587,4.2629,-13.277,62.3779,-38.3301,-85.3882,250135.0
-1.7154,1.324,-10.3585,37.5366,-65.0024,-126.1597,260136.0
-2.6228,-7.3227,-7.8003,-1.4038,-79.895,-165.7715,270138.0
-2.4397,-19.1572,-3.0358,-38.0249,-117.4316,-148.0103,280142.0
-2.296,-21.4904,15.1349,5.5542,-120.2393,-68.7866,291247.0
-2.7653,-9.0704,22.5977,50.293,-94.4824,1.5259,301270.0
-2.0375,1.3012,25.1152,56.7627,-43.5791,8.0566,311293.0
-0.8763,4.2784,22.4911,11.0474,19.104,-39.4287,321295.0
0.4609,-4.2629,14.4263,-37.9639,87.8906,-145.5688,331295.0
0.2789,-5.9017,8.8992,-12.9395,92.7734,-153.3813,341296.0
-0.6033,-4.7561,4.5262,28.8696,80.0781,-150.9399,351296.0
-2.6815,-5.0877,1.6987,64.8193,58.96,-154.541,361304.0
-4.5394,-10.222,-1.3431,70.6177,45.2271,-168.5791,371307.0
-5.8442,-20.4932,-2.2589,18.9209,32.4097,-159.79,381312.0
-6.2177,-30.1681,-4.2952,15.8691,37.8418,-100.8301,391315.0
-6.0621,-26.2608,-6.2357,14.4043,43.457,-31.25,401321.0
-5.6491,-21.5155,-6.5326,6.8359,37.7808,20.2637,411322.0
-4.7992,-16.5379,-8.0888,3.6011,33.9966,52.8564,421324.0
-3.8978,-11.1737,-8.7269,15.8691,2.8687,70.1294,431332.0
-1.4664,-5.3415,-6.1519,22.7051,-20.4468,50.9033,441334.0
-0.5447,-6.9552,-2.9281,17.5171,-41.8091,27.5269,451334.0
0.0742,-8.9447,-0.4226,14.1602,-52.7344,13.3667,461340.0
0.3112,-9.1243,2.63,13.6719,-59.2651,12.3901,471343.0
0.4848,-9.2201,4.5957,5.6152,-48.7061,15.3809,481347.0
0.1101,-10.8577,5.1511,0.1831,-39.5508,19.5923,491347.0
-0.0778,-10.9152,4.5993,-0.7324,-32.7759,27.2827,501374.0
