acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
-2.2242,-5.5258,-2.1021,32.7148,-54.9316,-349.0601,110023.0
-1.3455,-16.5368,-0.9732,21.3013,-68.4814,-343.4448,120025.0
-0.3974,-21.8279,1.5012,2.5635,-82.6416,-320.3735,130032.0
0.2322,-25.8598,4.3311,-9.6436,-89.2944,-281.8604,140036.0
0.3041,-27.0964,8.2744,-6.4087,-86.2427,-225.647,150037.0
0.243,-25.4959,13.4626,41.626,-35.9497,-104.5532,160037.0
-0.3771,-19.241,15.6401,51.9409,15.564,-61.7065,170044.0
-0.7578,-17.2359,14.6789,43.9453,59.7534,-35.0952,180045.0
-1.2833,-15.2175,13.0149,28.6865,98.0835,-17.6392,190045.0
-1.6568,-13.7224,9.5624,10.5591,134.8267,-6.8359,200046.0
-1.5921,-12.9419,5.8909,-4.8828,178.4668,-1.77,210049.0
-0.2514,-11.9638,-3.2238,-20.0806,180.9692,1.4038,220053.0
0.2598,-12.2152,-6.9288,-19.8364,168.2739,0.8545,230059.0
1.0606,-12.3218,-9.487,-16.8457,143.3716,3.8452,240061.0
1.5012,-12.0225,-10.0137,-11.5967,109.7412,11.1084,250069.0
1.8196,-11.1869,-8.503,-3.1738,43.7012,26.123,260072.0
1.9058,-9.2404,-5.0985,10.0708,23.6206,28.9307,271184.0
1.7538,-8.3175,-2.8359,11.6577,5.4321,30.0293,281191.0
1.4461,-7.7345,0.1329,11.2305,-8.0566,28.3203,291198.0
1.2881,-7.5058,2.5175,6.7139,-12.2681,21.9116,301206.0
1.7789,-8.4767,2.4122,-4.5166,-2.2583,6.4697,311210.0
1.7621,-8.9292,2.1356,-4.4556,-1.2817,3.2959,321217.0
1.9285,-9.3182,1.8818,-1.8921,-2.0142,2.2583,331218.0
2.0674,-9.56,1.743,1.6479,-3.1738,2.3804,341221.0
2.1787,-9.7205,1.6712,4.8218,-4.6997,3.6011,351228.0
2.1332,-9.5481,1.7262,8.4839,-5.3711,8.667,361232.0
1.9656,-9.5217,1.8603,6.8359,-5.5542,11.1694,371237.0
1.8435,-9.3661,2.0075,3.9062,-5.249,11.9629,381244.0
1.7741,-9.2404,1.4102,2.1973,-2.5635,11.7798,391246.0
1.6688,-8.9435,1.0858,2.1362,-1.8921,11.5967,401248.0
1.6316,-8.7568,0.9625,3.2959,-5.3711,7.5684,411253.0
1.4964,-8.8621,0.8535,2.3193,-5.7373,5.0049,421261.0
1.4952,-9.1734,1.0786,2.9907,-8.1787,2.6855,431263.0
1.4844,-9.5433,1.2546,2.4414,-9.8877,1.3428,441263.0
1.4377,-9.8174,1.5227,1.0986,-10.1929,1.3428,451266.0
1.4365,-9.9742,1.9034,-0.1221,-8.4839,3.418,461272.0
1.4581,-9.8964,1.5754,-1.1597,-6.5918,4.5776,471278.0
1.5191,-9.8605,1.5443,-2.2583,-6.2256,4.8828,481279.0
1.658,-10.1023,1.2438,-2.7466,-5.6763,4.6387,491280.0
1.7514,-10.1646,1.0702,-2.4414,-5.6152,5.3711,501282.0
