acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
-0.1161,-10.6338,2.2051,31.3721,12.2681,-0.7324,110054.0
0.0431,-10.2065,3.3902,25.3296,14.0991,2.8076,120068.0
0.1987,-10.0018,3.6775,14.8926,21.7896,5.127,130080.0
0.334,-9.9563,2.9808,5.4321,31.25,7.2632,140092.0
0.5016,-9.4631,1.5538,-4.2725,40.0391,14.0991,150106.0
0.595,-7.6579,-1.3731,-0.9766,34.6069,15.1978,160116.0
0.6261,-6.9683,-2.1308,4.5166,22.583,12.5122,170125.0
0.5004,-6.5374,-1.6951,10.1318,5.6152,7.2021,180142.0
0.3663,-6.6104,0.0886,16.1743,-10.376,0.1221,190158.0
0.2741,-7.2173,2.0758,10.7422,-25.6348,-12.8784,200178.0
0.322,-9.9335,5.047,2.5024,-20.9961,-17.0898,210185.0
0.4573,-11.5796,4.1922,-6.0425,-10.0708,-16.7847,220204.0
0.4561,-12.7419,2.9173,-12.8784,-2.6245,-11.1084,230217.0
0.3759,-12.6115,2.1272,-12.3901,-0.7324,-1.1597,240222.0
0.1712,-11.9028,1.7717,-0.7935,-4.3335,16.6626,250230.0
-0.4118,-9.2009,2.2565,3.418,-6.2866,20.4468,260246.0
-0.5997,-8.3282,2.6001,4.1504,-7.4463,18.0054,270260.0
-0.6608,-8.0445,3.2118,3.6621,-8.7891,11.9629,280269.0
-0.5495,-8.2983,3.3172,3.2349,-8.1177,5.3711,290281.0
-0.3807,-9.0704,2.9509,1.77,-6.3477,-3.2349,300301.0
0.006,-10.6889,2.4672,1.8921,-6.7139,-2.9297,310315.0
0.1245,-11.2527,2.3128,3.9062,-7.2632,0.4272,320334.0
0.1724,-11.3533,2.2877,6.1646,-7.9346,6.4087,330343.0
0.0718,-10.8924,2.5175,8.3618,-8.8501,13.3667,340365.0
-0.0383,-9.8258,2.7581,9.3994,-6.5308,20.5078,350373.0
-0.1341,-8.4348,2.4768,5.188,-4.5776,18.9209,360386.0
-0.1101,-8.2061,2.5965,2.0142,-4.3945,15.0146,370405.0
0.0168,-8.3246,2.5223,0.061,-4.2725,10.3149,380413.0
0.1185,-8.6993,2.2015,-1.5259,-4.2114,6.2256,390434.0
0.3005,-9.2285,2.0351,-2.0142,-5.0659,2.0752,400445.0
0.5842,-10.2472,1.9393,0.7935,-8.728,3.1128,411540.0
0.5926,-10.6458,2.2901,4.0894,-10.9863,5.6763,421544.0
0.565,-10.4351,2.8766,7.8735,-12.0239,10.1929,431546.0
0.4872,-10.4136,3.4931,8.0566,-11.1694,13.4277,441553.0
0.4214,-10.2951,3.6871,0.6104,-2.8076,17.8223,451560.0
0.413,-10.1825,2.6659,-3.418,3.3569,19.7144,461560.0
0.3938,-9.7444,2.1081,-3.54,5.3101,21.8506,471561.0
0.3795,-9.0501,1.7885,-0.5493,3.9062,23.2544,481562.0
0.401,-8.4719,1.2402,1.8921,3.1128,22.2168,491581.0
0.4345,-8.2217,1.2546,6.0425,-6.2866,15.625,501599.0
