acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
-0.7434,-35.7095,16.1537,-44.3115,-182.373,-262.3901,110039.0
-0.431,-32.5994,22.0973,24.353,-97.4731,-81.665,120042.0
-1.4509,-18.4306,24.7668,41.4429,-30.8228,-31.0059,130045.0
-2.5007,-13.2387,23.4297,33.8135,32.8369,-10.8643,140060.0
-2.6707,-9.2273,21.8782,30.0293,84.5337,-4.5166,150068.0
-2.7402,-6.2549,16.1453,21.7896,136.4746,-7.0801,160072.0
-2.5115,-6.0071,11.734,-1.2207,179.7485,-34.729,170075.0
-1.5897,-7.5226,5.2529,-2.9297,188.0493,-41.4429,180075.0
-0.7829,-8.515,1.0918,3.2959,189.9414,-44.9219,190088.0
-0.4752,-9.3194,-1.3695,9.5215,179.2603,-45.6543,200107.0
0.2334,-10.5333,-1.2378,19.5313,158.7524,-43.0298,210113.0
0.9026,-11.1522,-4.4269,24.1699,134.0942,-29.1138,220117.0
1.8064,-12.7659,-7.5046,16.7236,98.4497,-22.0947,230134.0
1.9178,-12.548,-6.4057,21.7285,64.5142,-9.8267,240138.0
1.8304,-11.084,-5.8778,32.959,41.5649,4.2114,250139.0
1.3443,-9.5409,-3.1771,36.0718,17.5171,13.0615,260164.0
0.9996,-8.26,0.8607,16.0522,-7.4463,12.4512,270165.0
0.8104,-7.8434,1.4461,13.3667,-4.3945,6.3477,280171.0
0.9038,-8.7891,1.3204,5.6152,-8.667,0.4272,290187.0
1.0379,-9.4332,1.7765,3.8452,-17.5781,-1.0376,300211.0
1.1277,-9.9838,2.5079,5.188,-24.4141,-0.3662,310219.0
1.1516,-10.3597,3.0454,9.5825,-29.9072,5.9204,320224.0
1.0223,-10.3106,5.3355,15.564,-29.8462,9.3384,331324.0
0.9505,-10.5237,6.523,13.0005,-25.3906,11.3525,341330.0
0.9529,-10.5908,7.197,12.085,-16.5405,14.1602,351332.0
1.0068,-10.3046,6.4727,13.4888,-4.8218,18.3716,361339.0
1.0894,-9.5648,4.0306,11.4136,9.0332,22.3389,371347.0
1.1971,-9.244,3.304,11.8408,8.4229,22.7661,381355.0
1.1253,-8.7891,3.0083,15.3809,6.2866,23.2544,391363.0
1.1277,-8.2875,3.1424,17.2729,3.479,22.9492,401367.0
1.1157,-7.8805,3.1687,15.1367,2.0142,20.6909,411374.0
1.1959,-7.78,2.4002,7.2021,1.5869,12.3291,421376.0
1.2809,-8.0505,1.9836,6.5918,-0.1831,9.5215,431392.0
1.391,-8.3737,1.8854,7.5073,-3.479,6.958,441422.0
1.4545,-8.8274,1.9082,7.019,-7.4463,5.3101,451422.0
1.4641,-9.3589,2.1261,5.3711,-11.2915,5.127,461443.0
1.4293,-9.742,3.3243,1.1597,-15.9302,8.4839,471465.0
1.3443,-9.8426,3.395,0.5493,-15.0146,11.0474,481485.0
1.2893,-9.821,3.3519,0.0,-13.916,13.1226,491487.0
1.2641,-9.7097,3.4393,0.4883,-14.0991,14.8926,501501.0
