acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp_us
2.7174,-1.9082,2.4481,-49.2554,10.1318,15.0757,110046.0
3.2621,1.2342,0.6057,-61.8286,21.6064,-11.2305,120054.0
2.9149,3.1915,-0.8691,-65.5518,27.832,-50.293,130058.0
2.5343,3.7948,-1.1791,-58.4717,22.4609,-95.3979,140059.0
2.0111,1.7753,-1.2701,-31.9214,11.2915,-181.3965,150064.0
1.0139,-4.0294,-2.2146,-11.5356,2.2583,-204.5288,160071.0
1.2653,-8.5413,-4.1515,0.1221,-6.0425,-218.5059,170075.0
1.5467,-15.2367,-6.4871,1.2207,-15.5029,-221.8628,180076.0
2.4181,-21.8555,-7.276,-4.5776,-34.6069,-200.9888,190078.0
3.2825,-27.8254,-6.8007,-4.8218,-85.2661,-93.4448,200084.0
3.0622,-30.1167,4.379,9.9487,-103.9429,-15.625,210091.0
2.715,-25.9436,9.159,25.1465,-94.1162,59.6924,220096.0
2.3104,-20.6428,9.7097,25.8789,-57.6172,118.3472,230099.0
1.9992,-15.6138,8.661,8.667,-24.0479,156.7993,240101.0
0.996,-9.8976,8.1044,-53.833,21.3013,175.354,250106.0
1.4521,-0.8583,5.4097,-59.9976,41.9312,152.0996,260106.0
2.6947,3.5841,3.6164,-46.875,52.7954,121.3379,270107.0
2.9832,4.938,4.4365,-34.3018,51.5137,78.6743,280107.0
3.0119,4.8662,5.2301,-20.6909,51.1475,31.8604,290113.0
2.8491,3.4453,4.47,-13.9771,70.4346,-50.6592,300116.0
2.2051,-2.0782,-0.3148,-34.1797,76.7212,-81.543,310116.0
1.4988,-3.7086,-3.0311,-43.396,74.8291,-102.0508,320120.0
0.5387,-5.9364,-6.4691,-44.9829,68.7256,-117.9199,330123.0
0.6572,-11.9734,-11.716,-49.1943,59.8145,-132.4463,340129.0
1.0558,-20.6524,-15.2008,-48.4619,-7.5684,-109.314,350129.0
1.7119,-23.5841,-5.5103,24.7803,-57.5562,-50.7202,361215.0
0.8021,-19.9042,3.3507,50.8423,-76.416,2.0752,371219.0
1.3683,-16.6086,11.4515,60.8521,-65.7959,38.5132,381224.0
1.1253,-13.7415,14.0133,31.9824,-18.3105,55.542,391230.0
2.3068,-5.3319,6.942,-36.3159,85.8765,57.1899,401236.0
3.7792,0.5423,2.8048,-51.5747,104.9194,40.7715,411239.0
3.9265,5.1068,-2.15,-45.4712,107.3608,11.7187,421243.0
3.5338,5.4492,-5.3714,-30.0903,90.1489,-35.4614,431250.0
2.6564,1.7154,-5.8347,-6.5918,58.1665,-88.6841,441256.0
1.6029,-7.2903,-3.1723,35.8276,1.5259,-144.7754,451262.0
0.146,-9.6965,-3.4141,33.4473,-9.8267,-144.104,461269.0
-0.2023,-13.2687,-5.6336,10.498,-14.0381,-139.8315,471273.0
-0.2658,-19.0303,-7.3083,-14.8315,-23.3765,-129.8828,481277.0
-0.3136,-24.1336,-5.9963,-21.4844,-41.3818,-103.4546,491282.0
-0.0766,-24.4759,-1.7861,23.1934,-67.5049,-0.061,501289.0
